protected,f0,accuracy
0.0,-0.4939,0.6488
0.0,-0.5044,0.6361
0.0,-0.5114,0.6524
0.0,-0.5031,0.6533
0.0,-0.499,0.6507
0.0,-0.5083,0.6505
0.0,-0.5033,0.6471
0.0,-0.4947,0.6533
0.0,-0.497,0.6555
0.0,-0.5023,0.6527
0.0,-0.5015,0.6556
0.0,-0.5019,0.6556
0.0,-0.5007,0.6467
0.0,-0.4979,0.656
0.0,-0.5047,0.6476
0.0,-0.4996,0.6503
0.0,-0.4893,0.6479
0.0,-0.499,0.6349
0.0,-0.5062,0.6477
0.0,-0.4985,0.6491
0.0,-0.4933,0.6461
0.0,-0.4931,0.6518
0.0,-0.499,0.6554
0.0,-0.4922,0.6546
0.0,-0.5053,0.6448
0.0,-0.495,0.6578
0.0,-0.4987,0.646
0.0,-0.5019,0.6548
0.0,-0.4984,0.641
0.0,-0.4999,0.6486
0.0,-0.5048,0.651
0.0,-0.4981,0.6581
0.0,-0.5052,0.6461
0.0,-0.5067,0.6502
0.0,-0.5027,0.6402
0.0,-0.5012,0.6486
0.0,-0.5065,0.6565
0.0,-0.4964,0.6492
0.0,-0.5022,0.6513
0.0,-0.5055,0.6483
0.0,-0.4989,0.6587
0.0,-0.5058,0.6494
0.0,-0.501,0.6498
0.0,-0.5001,0.6481
0.0,-0.5034,0.6553
0.0,-0.4978,0.6536
0.0,-0.5019,0.6508
0.0,-0.4975,0.6535
0.0,-0.5013,0.6549
0.0,-0.4914,0.6454
0.0,-0.4996,0.6516
0.0,-0.5027,0.6448
0.0,-0.5,0.6454
0.0,-0.4968,0.6575
0.0,-0.4993,0.6532
0.0,-0.4985,0.6514
0.0,-0.5071,0.6469
0.0,-0.5028,0.6405
0.0,-0.499,0.647
0.0,-0.4927,0.6529
0.0,-0.4948,0.6441
0.0,-0.4942,0.6501
0.0,-0.5009,0.6443
0.0,-0.5015,0.6475
0.0,-0.499,0.6521
0.0,-0.4961,0.6416
0.0,-0.4967,0.6495
0.0,-0.4995,0.6515
0.0,-0.4895,0.6485
0.0,-0.4922,0.6448
0.0,-0.5113,0.6492
0.0,-0.5059,0.6514
0.0,-0.4936,0.653
0.0,-0.4945,0.6542
0.0,-0.4993,0.6568
0.0,-0.5027,0.657
0.0,-0.494,0.6547
0.0,-0.5034,0.6484
0.0,-0.5023,0.6484
0.0,-0.5029,0.6553
0.0,-0.5116,0.6483
0.0,-0.4968,0.6487
0.0,-0.4918,0.6509
0.0,-0.5025,0.6549
0.0,-0.5061,0.6426
0.0,-0.4961,0.6465
0.0,-0.4952,0.6582
0.0,-0.4993,0.6582
0.0,-0.5048,0.6478
0.0,-0.5001,0.6476
0.0,-0.5031,0.652
0.0,-0.498,0.6533
0.0,-0.497,0.6475
0.0,-0.5013,0.6588
0.0,-0.4946,0.6506
0.0,-0.4986,0.6512
0.0,-0.5041,0.6476
0.0,-0.4957,0.6585
0.0,-0.5026,0.6578
0.0,-0.5042,0.6422
