protected,f0,accuracy
0.0,0.0,0.6414
0.0,0.0,0.6474
0.0,0.0,0.6493
0.0,0.0,0.6493
0.0,0.0,0.6431
0.0,0.0,0.6475
0.0,0.0,0.65
0.0,0.0,0.6583
0.0,0.0,0.6483
0.0,0.0,0.6465
0.0,0.0,0.6483
0.0,0.0,0.6561
0.0,0.0,0.6566
0.0,0.0,0.6555
0.0,0.0,0.6422
0.0,0.0,0.653
0.0,0.0,0.6449
0.0,0.0,0.64
0.0,0.0,0.6439
0.0,0.0,0.6508
0.0,0.0,0.6524
0.0,0.0,0.6485
0.0,0.0,0.6608
0.0,0.0,0.6475
0.0,0.0,0.656
0.0,0.0,0.6619
0.0,0.0,0.661
0.0,0.0,0.6534
0.0,0.0,0.6499
0.0,0.0,0.642
0.0,0.0,0.6564
0.0,0.0,0.645
0.0,0.0,0.6457
0.0,0.0,0.6511
0.0,0.0,0.6434
0.0,0.0,0.6545
0.0,0.0,0.6591
0.0,0.0,0.6425
0.0,0.0,0.6496
0.0,0.0,0.653
0.0,0.0,0.6517
0.0,0.0,0.6546
0.0,0.0,0.6449
0.0,0.0,0.6497
0.0,0.0,0.6411
0.0,0.0,0.6473
0.0,0.0,0.6516
0.0,0.0,0.6529
0.0,0.0,0.6475
0.0,0.0,0.6502
0.0,0.0,0.6454
0.0,0.0,0.6557
0.0,0.0,0.6544
0.0,0.0,0.6475
0.0,0.0,0.6555
0.0,0.0,0.6557
0.0,0.0,0.6535
0.0,0.0,0.6515
0.0,0.0,0.6504
0.0,0.0,0.6543
0.0,0.0,0.6559
0.0,0.0,0.6484
0.0,0.0,0.6516
0.0,0.0,0.6519
0.0,0.0,0.6457
0.0,0.0,0.6506
0.0,0.0,0.6497
0.0,0.0,0.6536
0.0,0.0,0.6507
0.0,0.0,0.6583
0.0,0.0,0.652
0.0,0.0,0.6581
0.0,0.0,0.6475
0.0,0.0,0.6586
0.0,0.0,0.6526
0.0,0.0,0.6525
0.0,0.0,0.6514
0.0,0.0,0.6475
0.0,0.0,0.6514
0.0,0.0,0.641
0.0,0.0,0.6551
0.0,0.0,0.6538
0.0,0.0,0.6518
0.0,0.0,0.6462
0.0,0.0,0.6559
0.0,0.0,0.6569
0.0,0.0,0.6512
0.0,0.0,0.6514
0.0,0.0,0.6504
0.0,0.0,0.6471
0.0,0.0,0.6416
0.0,0.0,0.6573
0.0,0.0,0.6503
0.0,0.0,0.6476
0.0,0.0,0.6537
0.0,0.0,0.6518
0.0,0.0,0.652
0.0,0.0,0.6573
0.0,0.0,0.6475
0.0,0.0,0.654
