protected,f0,accuracy
0.0,0.0,0.7928
0.0,0.0,0.7946
0.0,0.0,0.796
0.0,0.0,0.7988
0.0,0.0,0.7994
0.0,0.0,0.7979
0.0,0.0,0.796
0.0,0.0,0.7974
0.0,0.0,0.8079
0.0,0.0,0.7998
0.0,0.0,0.7946
0.0,0.0,0.7955
0.0,0.0,0.8043
0.0,0.0,0.7943
0.0,0.0,0.7991
0.0,0.0,0.7996
0.0,0.0,0.7994
0.0,0.0,0.8044
0.0,0.0,0.7987
0.0,0.0,0.7999
0.0,0.0,0.7979
0.0,0.0,0.7924
0.0,0.0,0.7909
0.0,0.0,0.8024
0.0,0.0,0.7966
0.0,0.0,0.805
0.0,0.0,0.7999
0.0,0.0,0.7973
0.0,0.0,0.7987
0.0,0.0,0.7994
0.0,0.0,0.7985
0.0,0.0,0.8017
0.0,0.0,0.8038
0.0,0.0,0.8037
0.0,0.0,0.8048
0.0,0.0,0.7943
0.0,0.0,0.7993
0.0,0.0,0.8003
0.0,0.0,0.8041
0.0,0.0,0.8004
0.0,0.0,0.8008
0.0,0.0,0.7941
0.0,0.0,0.798
0.0,0.0,0.8008
0.0,0.0,0.8028
0.0,0.0,0.7999
0.0,0.0,0.7996
0.0,0.0,0.8039
0.0,0.0,0.7869
0.0,0.0,0.8044
0.0,0.0,0.8048
0.0,0.0,0.7896
0.0,0.0,0.7947
0.0,0.0,0.8056
0.0,0.0,0.7983
0.0,0.0,0.7922
0.0,0.0,0.8009
0.0,0.0,0.7953
0.0,0.0,0.8025
0.0,0.0,0.7966
0.0,0.0,0.8015
0.0,0.0,0.8055
0.0,0.0,0.802
0.0,0.0,0.8044
0.0,0.0,0.8023
0.0,0.0,0.7942
0.0,0.0,0.7994
0.0,0.0,0.7977
0.0,0.0,0.8017
0.0,0.0,0.7976
0.0,0.0,0.7957
0.0,0.0,0.7991
0.0,0.0,0.7935
0.0,0.0,0.802
0.0,0.0,0.7979
0.0,0.0,0.8035
0.0,0.0,0.7989
0.0,0.0,0.797
0.0,0.0,0.7934
0.0,0.0,0.7985
0.0,0.0,0.8015
0.0,0.0,0.7949
0.0,0.0,0.7974
0.0,0.0,0.8027
0.0,0.0,0.7967
0.0,0.0,0.7985
0.0,0.0,0.7956
0.0,0.0,0.7939
0.0,0.0,0.8056
0.0,0.0,0.8016
0.0,0.0,0.8067
0.0,0.0,0.8052
0.0,0.0,0.8047
0.0,0.0,0.8048
0.0,0.0,0.7959
0.0,0.0,0.8029
0.0,0.0,0.8092
0.0,0.0,0.7981
0.0,0.0,0.8041
0.0,0.0,0.8088
