protected,f0,accuracy
0.0,-0.4938,0.7034
0.0,-0.5029,0.6953
0.0,-0.5042,0.6993
0.0,-0.4935,0.7
0.0,-0.4973,0.7017
0.0,-0.5038,0.6942
0.0,-0.4941,0.7037
0.0,-0.4982,0.6964
0.0,-0.5055,0.6955
0.0,-0.4969,0.7029
0.0,-0.5032,0.705
0.0,-0.5091,0.6979
0.0,-0.4958,0.7045
0.0,-0.4963,0.7017
0.0,-0.5094,0.6974
0.0,-0.5094,0.6952
0.0,-0.4983,0.6998
0.0,-0.4951,0.6981
0.0,-0.503,0.7002
0.0,-0.4985,0.7071
0.0,-0.498,0.6959
0.0,-0.495,0.6945
0.0,-0.5027,0.6977
0.0,-0.5009,0.7054
0.0,-0.4984,0.7026
0.0,-0.5031,0.7137
0.0,-0.5029,0.7021
0.0,-0.4961,0.6955
0.0,-0.5025,0.709
0.0,-0.4978,0.6956
0.0,-0.4935,0.7004
0.0,-0.5004,0.7081
0.0,-0.4961,0.701
0.0,-0.4972,0.7049
0.0,-0.4947,0.7
0.0,-0.4989,0.7031
0.0,-0.496,0.6999
0.0,-0.4989,0.7025
0.0,-0.5019,0.6969
0.0,-0.4982,0.7024
0.0,-0.4978,0.698
0.0,-0.5026,0.699
0.0,-0.5095,0.7017
0.0,-0.4976,0.6986
0.0,-0.4923,0.7024
0.0,-0.4948,0.6986
0.0,-0.5012,0.7017
0.0,-0.4902,0.7044
0.0,-0.5047,0.701
0.0,-0.5037,0.6963
0.0,-0.4999,0.7004
0.0,-0.5089,0.6958
0.0,-0.5016,0.6973
0.0,-0.5008,0.6967
0.0,-0.5025,0.6983
0.0,-0.4994,0.7055
0.0,-0.5065,0.6995
0.0,-0.4891,0.7001
0.0,-0.5039,0.7051
0.0,-0.5068,0.7022
0.0,-0.4923,0.7028
0.0,-0.4891,0.7031
0.0,-0.507,0.7026
0.0,-0.5026,0.6952
0.0,-0.4949,0.6925
0.0,-0.4972,0.6973
0.0,-0.4925,0.6952
0.0,-0.5067,0.6953
0.0,-0.498,0.7001
0.0,-0.5038,0.6955
0.0,-0.5042,0.7102
0.0,-0.502,0.6983
0.0,-0.5033,0.7046
0.0,-0.4869,0.7048
0.0,-0.5125,0.7019
0.0,-0.4917,0.6959
0.0,-0.5026,0.6997
0.0,-0.5043,0.698
0.0,-0.4964,0.7037
0.0,-0.4968,0.7009
0.0,-0.5097,0.6988
0.0,-0.503,0.6937
0.2532,-0.5087,0.6933
0.0,-0.498,0.6998
0.0,-0.4945,0.7058
0.0,-0.5005,0.6984
0.0,-0.4992,0.6883
0.0,-0.5045,0.7028
0.0,-0.4977,0.6934
0.0,-0.5046,0.7035
0.0,-0.5008,0.699
0.0,-0.4979,0.7028
0.0,-0.4945,0.7008
0.0,-0.497,0.703
0.0,-0.4998,0.6969
0.0,-0.4993,0.6997
0.0,-0.5051,0.7009
0.0,-0.4983,0.7047
0.0,-0.491,0.6972
0.0,-0.5013,0.7039
