protected,f0,accuracy
0.0,0.0,0.6508
0.0,0.0,0.6621
0.0,0.0,0.6586
0.0,0.0,0.6481
0.0,0.0,0.6528
0.0,0.0,0.6512
0.0,0.0,0.6609
0.0,0.0,0.6481
0.0,0.0,0.6514
0.0,-0.2465,0.6427
0.0,0.0,0.6472
0.0,0.0,0.6492
0.0,0.0,0.6475
0.0,0.0,0.6555
0.0,-0.2593,0.6484
0.0,0.0,0.6548
0.0,0.0,0.6537
0.0,0.0,0.6518
0.0,0.0,0.6508
0.0,0.0,0.6474
0.0,-0.2509,0.6552
0.0,0.0,0.6522
0.0,0.0,0.6496
0.0,0.0,0.6425
0.0,0.0,0.6516
0.0,0.0,0.6443
0.0,0.0,0.642
0.0,0.0,0.646
0.0,-0.241,0.6509
0.0,-0.2482,0.6581
0.0,0.0,0.6447
0.0,0.0,0.6423
0.0,0.0,0.6579
0.0,0.0,0.6576
0.0,0.0,0.654
0.0,0.0,0.649
0.0,0.0,0.6493
0.0,0.0,0.6418
0.0,-0.2512,0.6502
0.0,0.0,0.6523
0.0,0.0,0.6498
0.0,0.0,0.6545
0.0,0.0,0.6475
0.0,0.0,0.6471
0.0,0.0,0.6551
0.0,0.0,0.6494
0.0,-0.2505,0.653
0.0,0.0,0.6506
0.0,0.0,0.6574
0.0,0.0,0.6465
0.0,0.0,0.6552
0.0,0.0,0.6525
0.0,-0.2383,0.6517
0.0,0.0,0.66
0.0,0.0,0.65
0.0,0.0,0.6505
0.0,0.0,0.6553
0.0,0.0,0.6493
0.0,0.0,0.6427
0.0,0.0,0.6575
0.0,0.0,0.6431
0.0,0.0,0.6468
0.0,0.0,0.6474
0.0,0.0,0.649
0.0,0.0,0.6503
0.0,0.0,0.6493
0.0,0.0,0.6481
0.0,0.0,0.6552
0.0,0.0,0.6586
0.0,-0.2412,0.651
0.0,0.0,0.6526
0.0,0.0,0.6464
0.0,0.0,0.6577
0.0,0.0,0.6431
0.0,0.0,0.6477
0.0,0.0,0.647
0.0,0.0,0.6497
0.0,0.0,0.65
0.0,0.0,0.6469
0.0,0.0,0.6466
0.0,0.0,0.6453
0.0,0.0,0.6463
0.0,-0.2485,0.6378
0.0,0.0,0.6503
0.0,0.0,0.6493
0.0,0.0,0.6572
0.0,0.0,0.6536
0.0,0.0,0.643
0.0,0.0,0.6346
0.0,0.0,0.6438
0.0,0.0,0.6401
0.0,0.0,0.6467
0.0,0.0,0.6539
0.0,0.0,0.6469
0.0,0.0,0.6569
0.0,0.0,0.643
0.0,0.0,0.6475
0.0,0.0,0.6503
0.0,-0.2471,0.6379
0.0,0.0,0.6406
