protected,f0,accuracy
0.0,-0.4946,0.7525
0.0,-0.4956,0.7544
0.0,-0.4973,0.7452
0.0,-0.5001,0.7493
0.0,-0.5022,0.7496
0.0,-0.504,0.7508
0.0,-0.5089,0.7484
0.0,-0.5024,0.7444
0.0,-0.5022,0.754
0.0,-0.5123,0.7515
0.0,-0.5088,0.7575
0.0,-0.5063,0.7484
0.0,-0.4979,0.7546
0.0,-0.5035,0.7493
0.0,-0.4953,0.7493
0.0,-0.495,0.7385
0.0,-0.4987,0.7479
0.0,-0.4975,0.7528
0.0,-0.5028,0.7395
0.0,-0.5034,0.7481
0.0,-0.4894,0.7551
0.0,-0.4963,0.7448
0.0,-0.4998,0.7526
0.0,-0.5032,0.751
0.0,-0.503,0.7478
0.0,-0.5037,0.7451
0.0,-0.4982,0.746
0.0,-0.5081,0.7467
0.0,-0.509,0.7462
0.0,-0.5016,0.7429
0.0,-0.4992,0.7459
0.0,-0.4955,0.7547
0.0,-0.5027,0.7475
0.0,-0.4987,0.748
0.0,-0.5037,0.7455
0.0,-0.5087,0.7483
0.0,-0.5082,0.7536
0.0,-0.4967,0.7479
0.0,-0.501,0.7555
0.0,-0.4945,0.7463
0.0,-0.4913,0.76
0.0,-0.5026,0.7462
0.0,-0.5092,0.7449
0.0,-0.5049,0.7608
0.0,-0.4976,0.7509
0.0,-0.5063,0.7517
0.0,-0.4949,0.7483
0.0,-0.4892,0.7484
0.0,-0.503,0.7505
0.0,-0.5,0.7467
0.0,-0.4987,0.7444
0.0,-0.4952,0.7398
0.0,-0.5068,0.7579
0.0,-0.4949,0.7447
0.0,-0.5018,0.7526
0.0,-0.4897,0.7478
0.0,-0.509,0.7473
0.0,-0.5003,0.748
0.0,-0.5058,0.7525
0.0,-0.4967,0.7542
0.0,-0.5006,0.7517
0.0,-0.5114,0.7553
0.0,-0.4983,0.7543
0.0,-0.5001,0.7506
0.0,-0.4914,0.7401
0.0,-0.5043,0.7535
0.0,-0.5051,0.7594
0.0,-0.5049,0.7457
0.0,-0.5031,0.7505
0.0,-0.4979,0.7484
0.0,-0.496,0.7501
0.0,-0.5,0.7559
0.0,-0.5017,0.7478
0.0,-0.501,0.7479
0.0,-0.4972,0.7431
0.0,-0.4891,0.7511
0.0,-0.5027,0.7559
0.0,-0.4948,0.7559
0.0,-0.5016,0.7433
0.0,-0.4967,0.7489
0.0,-0.5022,0.7458
0.0,-0.4988,0.7428
0.0,-0.4993,0.7508
0.0,-0.498,0.7493
0.0,-0.4981,0.7518
0.0,-0.5007,0.7427
0.0,-0.5037,0.7516
0.0,-0.4972,0.7375
0.0,-0.5053,0.7491
0.0,-0.4926,0.7422
0.0,-0.4994,0.7561
0.0,-0.5084,0.7492
0.0,-0.4954,0.7416
0.0,-0.4981,0.7476
0.0,-0.5016,0.7537
0.0,-0.5012,0.7461
0.0,-0.4949,0.7516
0.0,-0.4976,0.764
0.0,-0.5048,0.7477
0.0,-0.506,0.7485
