protected,f0,accuracy
0.2497,0.2547,0.5518
0.2456,0.0,0.5544
0.2547,0.0,0.5524
0.2499,0.0,0.5503
0.2501,0.0,0.5496
0.2447,0.0,0.5542
0.2335,0.0,0.5533
0.2526,0.0,0.5403
0.2541,0.0,0.5551
0.2487,0.0,0.5507
0.0,0.0,0.548
0.2461,0.0,0.5664
0.0,-0.4976,0.5561
0.2497,0.0,0.5606
0.0,-0.4931,0.5468
0.2555,0.0,0.5469
0.2503,0.0,0.5533
0.2555,0.0,0.5583
0.249,0.0,0.5445
0.2477,0.0,0.5455
0.2427,0.2503,0.552
0.245,0.0,0.5527
0.2563,0.0,0.555
0.249,0.2493,0.5514
0.2528,0.0,0.5495
-0.2554,-0.4975,0.5455
0.2475,0.0,0.5552
-0.2531,-0.2468,0.5487
0.248,0.0,0.5564
0.0,-0.4983,0.5469
-0.2473,-0.2463,0.549
0.2556,0.0,0.5493
0.2522,0.2484,0.5452
0.2559,0.2537,0.5507
0.2471,0.0,0.5569
0.0,-0.2463,0.5423
-0.2502,-0.2516,0.5362
0.0,0.0,0.5544
0.2527,0.0,0.5474
0.2568,0.2502,0.5476
0.2511,0.0,0.549
0.247,0.0,0.5476
0.2471,0.0,0.5492
0.2489,0.0,0.5577
-0.2498,-0.489,0.5552
0.2438,0.0,0.5525
0.0,-0.4959,0.5562
0.251,0.0,0.5451
0.253,0.0,0.548
0.2488,0.0,0.5511
-0.2489,-0.5,0.5487
0.2464,0.0,0.549
0.2498,0.0,0.5494
0.2561,0.0,0.5476
0.247,0.0,0.5397
0.0,-0.247,0.5508
0.2512,0.0,0.5552
-0.2556,-0.2474,0.5452
0.248,0.0,0.5437
0.248,0.0,0.5494
0.0,-0.2497,0.5475
0.253,0.0,0.5472
0.0,-0.5038,0.5536
0.2422,0.0,0.5496
-0.255,-0.2488,0.5509
0.0,0.0,0.5457
0.2457,0.0,0.5526
0.245,0.0,0.5453
0.2452,0.2533,0.5462
0.2475,0.0,0.5384
0.2519,0.0,0.5452
-0.2538,-0.2534,0.5443
0.2511,0.2522,0.5459
0.0,-0.5008,0.5466
0.2566,0.2472,0.5554
0.251,0.0,0.5501
0.2476,0.0,0.5449
0.2443,0.25,0.5498
0.2491,0.0,0.5517
0.2509,0.0,0.5492
0.2495,0.0,0.5571
0.2507,0.2533,0.5512
-0.252,-0.4931,0.564
-0.2517,-0.4962,0.5492
0.2499,0.0,0.5508
-0.2469,-0.2479,0.5428
0.0,0.0,0.5459
0.2521,0.0,0.5524
0.0,-0.2501,0.5479
0.0,0.0,0.5534
0.2584,0.0,0.5539
0.0,0.0,0.5569
0.2483,0.0,0.553
0.2492,0.0,0.552
0.2472,0.0,0.5517
0.2443,0.0,0.5447
0.2438,0.0,0.5498
0.2453,0.0,0.5445
0.2511,0.2526,0.5434
0.248,0.247,0.5439
