protected,f0,accuracy
0.2452,-0.5008,0.6465
0.2464,-0.5009,0.6536
0.2488,-0.4995,0.6497
0.2452,-0.4927,0.6458
0.2425,-0.4991,0.6424
0.255,-0.4955,0.6536
0.2514,-0.5043,0.6519
0.2445,-0.4958,0.6533
0.2541,-0.4946,0.6478
0.2453,-0.4924,0.6485
0.2462,-0.4985,0.6513
0.2523,-0.4992,0.655
0.2413,-0.493,0.6441
0.2557,-0.4969,0.6528
0.2545,-0.4976,0.65
0.2484,-0.5061,0.6554
0.2572,-0.508,0.6544
0.2509,-0.4991,0.659
0.2481,-0.4913,0.6556
0.2485,-0.4923,0.6513
0.2442,-0.4957,0.6499
0.2547,-0.4999,0.6475
0.2466,-0.5006,0.6491
0.2529,-0.5055,0.6534
0.2379,-0.4933,0.6487
0.2475,-0.4977,0.6483
0.2557,-0.5038,0.6502
0.2464,-0.5046,0.6503
0.2507,-0.5014,0.6563
0.2577,-0.5055,0.6514
0.2555,-0.5001,0.65
0.2516,-0.4996,0.6474
0.2444,-0.4951,0.6544
0.244,-0.493,0.648
0.2546,-0.4968,0.6486
0.2557,-0.4963,0.6518
0.2501,-0.5003,0.6525
0.2537,-0.5035,0.6471
0.2533,-0.4987,0.6443
0.2456,-0.4959,0.648
0.2448,-0.4948,0.645
0.2524,-0.5096,0.6557
0.2471,-0.4905,0.6515
0.2491,-0.4938,0.6524
0.2503,-0.4981,0.6548
0.2472,-0.4988,0.642
0.2365,-0.4917,0.6554
0.2467,-0.4955,0.6471
0.2527,-0.4991,0.6448
0.2486,-0.4973,0.6518
0.2458,-0.494,0.6514
0.2452,-0.4998,0.6494
0.2479,-0.502,0.6526
0.2524,-0.5012,0.6474
0.2523,-0.5004,0.6478
0.2544,-0.5072,0.6509
0.257,-0.5028,0.6448
0.2473,-0.4983,0.6428
0.2461,-0.4922,0.6551
0.2505,-0.5016,0.6406
0.2496,-0.4944,0.6551
0.2512,-0.4933,0.6448
0.2514,-0.5048,0.6539
0.2533,-0.5059,0.6457
0.2456,-0.5026,0.6488
0.247,-0.4969,0.6498
0.2543,-0.4922,0.6429
0.2521,-0.4981,0.6564
0.2477,-0.503,0.6442
0.2435,-0.4979,0.6547
0.2449,-0.4978,0.6475
0.2457,-0.5003,0.6584
0.2461,-0.4989,0.6482
0.2525,-0.502,0.6477
0.2473,-0.4945,0.6453
0.2489,-0.5054,0.6478
0.2594,-0.5064,0.6514
0.2485,-0.5001,0.6505
0.2488,-0.5021,0.6565
0.2543,-0.5042,0.6519
0.2522,-0.4975,0.6539
0.2576,-0.5077,0.6418
0.2516,-0.4912,0.6563
0.2473,-0.4903,0.6467
0.2552,-0.5055,0.6519
0.2561,-0.5054,0.6499
0.249,-0.5061,0.6575
0.2519,-0.5021,0.6523
0.2501,-0.4995,0.6496
0.2484,-0.4939,0.6455
0.2497,-0.493,0.6484
0.2571,-0.5064,0.6536
0.257,-0.5075,0.6568
0.2435,-0.4928,0.6456
0.2473,-0.4965,0.6553
0.2443,-0.4987,0.6486
0.2551,-0.5064,0.651
0.2491,-0.502,0.6543
0.2499,-0.4979,0.6481
0.2435,-0.5,0.6553
