protected,f0,accuracy
0.0,-0.4937,0.9027
0.0,-0.5094,0.8946
0.0,-0.4942,0.8982
0.0,-0.4999,0.9032
0.0,-0.5055,0.9032
0.0,-0.5055,0.9058
0.0,-0.4886,0.9038
0.0,-0.505,0.9011
0.0,-0.4999,0.9003
0.0,-0.4981,0.9016
0.0,-0.4976,0.8968
0.0,-0.4982,0.8985
0.0,-0.4932,0.9024
0.0,-0.4924,0.8941
0.0,-0.4925,0.9029
0.0,-0.4963,0.8997
0.0,-0.4952,0.8987
0.0,-0.5018,0.9016
0.0,-0.4985,0.8946
0.0,-0.5016,0.8968
0.0,-0.5027,0.9017
0.0,-0.5055,0.9024
0.0,-0.5007,0.8973
0.0,-0.4875,0.8991
0.0,-0.5044,0.9015
0.0,-0.4969,0.9031
0.0,-0.495,0.9
0.0,-0.4913,0.9002
0.0,-0.4931,0.9054
0.0,-0.504,0.9005
0.0,-0.4934,0.8982
0.0,-0.4997,0.8975
0.0,-0.5025,0.9032
0.0,-0.506,0.8995
0.0,-0.5071,0.8963
0.0,-0.5028,0.8952
0.0,-0.4942,0.899
0.0,-0.5062,0.901
0.0,-0.4996,0.8985
0.0,-0.5002,0.8975
0.0,-0.5004,0.8973
0.0,-0.4897,0.8995
0.0,-0.493,0.8934
0.0,-0.5012,0.8997
0.0,-0.4895,0.8982
0.0,-0.4949,0.907
0.0,-0.5017,0.9054
0.0,-0.5018,0.8972
0.0,-0.508,0.9
0.0,-0.503,0.9025
0.0,-0.5088,0.904
0.0,-0.5038,0.9029
0.0,-0.4964,0.8974
0.0,-0.5068,0.9016
0.0,-0.5003,0.9048
0.0,-0.5059,0.8992
0.0,-0.5093,0.9024
0.0,-0.5042,0.8957
0.0,-0.5144,0.8975
0.0,-0.4977,0.898
0.0,-0.5032,0.9004
0.0,-0.5017,0.9062
0.0,-0.5059,0.8997
0.0,-0.4976,0.9024
0.0,-0.5031,0.9097
0.0,-0.4981,0.902
0.0,-0.5054,0.8991
0.0,-0.502,0.8995
0.0,-0.4977,0.9035
0.0,-0.4997,0.9027
0.0,-0.4937,0.8991
0.0,-0.4994,0.9001
0.0,-0.5033,0.9005
0.0,-0.4999,0.9022
0.0,-0.5067,0.8982
0.0,-0.5045,0.8993
0.0,-0.505,0.8996
0.0,-0.4997,0.9048
0.0,-0.499,0.9034
0.0,-0.5023,0.896
0.0,-0.4921,0.8979
0.0,-0.4995,0.8982
0.0,-0.5048,0.902
0.0,-0.4992,0.8958
0.0,-0.5105,0.9005
0.0,-0.5034,0.9028
0.0,-0.4936,0.903
0.0,-0.5044,0.8985
0.0,-0.4997,0.8962
0.0,-0.4986,0.9038
0.0,-0.5019,0.8966
0.0,-0.5035,0.9022
0.0,-0.5038,0.898
0.0,-0.5015,0.8999
0.0,-0.5016,0.9013
0.0,-0.5085,0.9005
0.0,-0.4952,0.9018
0.0,-0.498,0.8987
0.0,-0.4989,0.8988
0.0,-0.4937,0.9008
