protected,f0,accuracy
0.0,0.0,0.757
0.0,0.0,0.76
0.0,0.0,0.7538
0.0,0.0,0.7524
0.0,0.0,0.7486
0.0,0.0,0.7478
0.0,0.0,0.7451
0.0,0.0,0.7465
0.0,0.0,0.746
0.0,0.0,0.7498
0.0,0.0,0.7531
0.0,0.0,0.7527
0.0,0.0,0.7534
0.0,0.0,0.7506
0.0,0.0,0.7443
0.0,0.0,0.7423
0.0,0.0,0.7484
0.0,0.0,0.7432
0.0,0.0,0.7467
0.0,0.0,0.7507
0.0,0.0,0.7563
0.0,0.0,0.7502
0.0,0.0,0.7545
0.0,0.0,0.7451
0.0,0.0,0.7517
0.0,0.0,0.7444
0.0,0.0,0.753
0.0,0.0,0.7508
0.0,0.0,0.7532
0.0,0.0,0.7543
0.0,0.0,0.7428
0.0,0.0,0.7495
0.0,0.0,0.7463
0.0,0.0,0.7545
0.0,0.0,0.7482
0.0,0.0,0.7508
0.0,0.0,0.7545
0.0,0.0,0.7498
0.0,0.0,0.7516
0.0,0.0,0.7538
0.0,0.0,0.7493
0.0,0.0,0.744
0.0,0.0,0.746
0.0,0.0,0.75
0.0,0.0,0.7528
0.0,0.0,0.7475
0.0,0.0,0.7559
0.0,0.0,0.7492
0.0,0.0,0.744
0.0,0.0,0.7446
0.0,0.0,0.7458
0.0,0.0,0.7515
0.0,0.0,0.7473
0.0,0.0,0.7586
0.0,0.0,0.751
0.0,0.0,0.7491
0.0,0.0,0.753
0.0,0.0,0.7415
0.0,0.0,0.7551
0.0,0.0,0.7634
0.0,0.0,0.7406
0.0,0.0,0.7484
0.0,0.0,0.7488
0.0,0.0,0.7465
0.0,0.0,0.7569
0.0,0.0,0.7542
0.0,0.0,0.7475
0.0,0.0,0.7589
0.0,0.0,0.7462
0.0,0.0,0.751
0.0,0.0,0.7466
0.0,0.0,0.75
0.0,0.0,0.7515
0.0,0.0,0.7552
0.0,0.0,0.7515
0.0,0.0,0.7457
0.0,0.0,0.7545
0.0,0.0,0.7532
0.0,0.0,0.7431
0.0,0.0,0.7495
0.0,0.0,0.7481
0.0,0.0,0.7531
0.0,0.0,0.7598
0.0,0.0,0.7531
0.0,0.0,0.751
0.0,0.0,0.7555
0.0,0.0,0.7438
0.0,0.0,0.756
0.0,0.0,0.7569
0.0,0.0,0.75
0.0,0.0,0.7496
0.0,0.0,0.7503
0.0,0.0,0.7525
0.0,0.0,0.753
0.0,0.0,0.7421
0.0,0.0,0.7464
0.0,0.0,0.7561
0.0,0.0,0.7508
0.0,0.0,0.7475
0.0,0.0,0.7481
