protected,f0,accuracy
0.0,0.5015,0.7478
0.0,0.502,0.7422
0.0,0.5006,0.7525
0.0,0.505,0.7493
0.0,0.4993,0.7548
0.0,0.5052,0.756
0.0,0.5065,0.7464
0.0,0.4993,0.7555
0.0,0.4935,0.7467
0.0,0.5012,0.7472
0.0,0.5016,0.7452
0.0,0.4917,0.7516
0.0,0.5035,0.7499
0.0,0.4878,0.7519
0.0,0.4909,0.7523
0.0,0.4979,0.7449
0.0,0.5019,0.7579
0.0,0.5014,0.7466
0.0,0.5016,0.7489
0.0,0.5068,0.7501
0.0,0.5001,0.7513
0.0,0.4966,0.7442
0.0,0.5023,0.7542
0.0,0.4967,0.7526
0.0,0.5034,0.7439
0.0,0.4905,0.7488
0.0,0.4998,0.7538
0.0,0.5014,0.7543
0.0,0.4963,0.7531
0.0,0.4951,0.7443
0.0,0.4997,0.7528
0.0,0.494,0.7563
0.0,0.4954,0.7414
0.0,0.5017,0.7417
0.0,0.5086,0.7537
0.0,0.4983,0.7478
0.0,0.5,0.7499
0.0,0.4998,0.7448
0.0,0.5011,0.7505
0.0,0.5082,0.7443
0.0,0.5005,0.7597
0.0,0.5003,0.7469
0.0,0.5021,0.7547
0.0,0.5016,0.7484
0.0,0.5042,0.7482
0.0,0.5019,0.7529
0.0,0.4999,0.7622
0.0,0.5044,0.7476
0.0,0.5078,0.7492
0.0,0.5014,0.7552
0.0,0.497,0.7479
0.0,0.512,0.7532
0.0,0.5011,0.7495
0.0,0.5074,0.7571
0.0,0.4998,0.7461
0.0,0.4987,0.7515
0.0,0.4997,0.749
0.0,0.4936,0.7543
0.0,0.4978,0.7512
0.0,0.4932,0.7527
0.0,0.5028,0.7525
0.0,0.5003,0.7542
0.0,0.4996,0.7537
0.0,0.5032,0.7506
0.0,0.5123,0.7473
0.0,0.4937,0.7481
0.0,0.4954,0.75
0.0,0.4891,0.7514
0.0,0.4993,0.7493
0.0,0.5031,0.7485
0.0,0.4969,0.7499
0.0,0.498,0.7516
0.0,0.5026,0.754
0.0,0.5086,0.7563
0.0,0.5064,0.7451
0.0,0.4999,0.7493
0.0,0.4995,0.7487
0.0,0.4932,0.7476
0.0,0.4956,0.7601
0.0,0.4934,0.7524
0.0,0.4919,0.7471
0.0,0.4981,0.7485
0.0,0.5002,0.7513
0.0,0.4954,0.7465
0.0,0.4959,0.7456
0.0,0.5036,0.746
0.0,0.496,0.7545
0.0,0.4935,0.7508
0.0,0.5005,0.7475
0.0,0.493,0.7476
0.0,0.5042,0.7564
0.0,0.5004,0.7476
0.0,0.4961,0.7545
0.0,0.4965,0.7526
0.0,0.4987,0.7464
0.0,0.4982,0.7524
0.0,0.5022,0.75
0.0,0.5097,0.7488
0.0,0.5037,0.7501
0.0,0.4974,0.7564
