protected,f0,accuracy
0.0,-0.5028,0.7919
0.0,-0.4917,0.7964
0.0,-0.5045,0.795
0.0,-0.4979,0.7991
0.0,-0.4911,0.8003
0.0,-0.4989,0.8035
0.0,-0.5023,0.7907
0.0,-0.4964,0.7977
0.0,-0.4933,0.7961
0.0,-0.5002,0.7943
0.0,-0.4985,0.8035
0.0,-0.4927,0.8115
0.0,-0.4881,0.7995
0.0,-0.5026,0.7947
0.0,-0.502,0.7983
0.0,-0.5063,0.8017
0.0,-0.4905,0.806
0.0,-0.5025,0.8052
0.0,-0.5017,0.7989
0.0,-0.5181,0.7997
0.0,-0.4963,0.7931
0.0,-0.5044,0.8018
0.0,-0.4983,0.7983
0.0,-0.5017,0.7952
0.0,-0.4976,0.8126
0.0,-0.5034,0.8023
0.0,-0.4918,0.802
0.0,-0.4995,0.7995
0.0,-0.4923,0.7982
0.0,-0.5083,0.7996
0.0,-0.5033,0.8086
0.0,-0.5043,0.8021
0.0,-0.495,0.7958
0.0,-0.5047,0.7992
0.0,-0.4963,0.7998
0.0,-0.4988,0.8014
0.0,-0.5096,0.7956
0.0,-0.5,0.7984
0.0,-0.4909,0.7987
0.0,-0.5014,0.7952
0.0,-0.5037,0.8023
0.0,-0.5023,0.8026
0.0,-0.4981,0.796
0.0,-0.507,0.8042
0.0,-0.4986,0.7985
0.0,-0.5009,0.8066
0.0,-0.4937,0.7992
0.0,-0.5097,0.7974
0.0,-0.5084,0.8012
0.0,-0.5091,0.7995
0.0,-0.4932,0.7981
0.0,-0.4964,0.7925
0.0,-0.4995,0.8032
0.0,-0.5029,0.796
0.0,-0.5076,0.8001
0.0,-0.4988,0.7962
0.0,-0.4943,0.7952
0.0,-0.5069,0.8054
0.0,-0.4978,0.8
0.0,-0.5061,0.7983
0.0,-0.4927,0.7999
0.0,-0.4978,0.7993
0.0,-0.4926,0.802
0.0,-0.4899,0.8117
0.0,-0.4976,0.801
0.0,-0.4982,0.7937
0.0,-0.494,0.8067
0.0,-0.5006,0.7974
0.0,-0.4987,0.8005
0.0,-0.4967,0.8047
0.0,-0.5018,0.8007
0.0,-0.4952,0.797
0.0,-0.5015,0.7996
0.0,-0.5049,0.7949
0.0,-0.4982,0.7952
0.0,-0.4918,0.8075
0.0,-0.4963,0.7932
0.0,-0.4974,0.8034
0.0,-0.4968,0.7961
0.0,-0.4915,0.8032
0.0,-0.5095,0.7956
0.0,-0.5033,0.7954
0.0,-0.4862,0.8092
0.0,-0.5007,0.8043
0.0,-0.5027,0.7971
0.0,-0.4894,0.8095
0.0,-0.4998,0.7909
0.0,-0.4971,0.8027
0.0,-0.4965,0.7924
0.0,-0.5015,0.8051
0.0,-0.5046,0.7997
0.0,-0.5051,0.797
0.0,-0.5077,0.798
0.0,-0.51,0.8003
0.0,-0.4991,0.801
0.0,-0.5038,0.8008
0.0,-0.5002,0.8012
0.0,-0.5011,0.7947
0.0,-0.4933,0.8051
0.0,-0.4991,0.8029
