protected,f0,accuracy
0.2515,0.5017,0.641
0.2485,0.4973,0.6453
0.2511,0.4949,0.6558
0.2495,0.4968,0.6429
0.2566,0.5008,0.6483
0.2438,0.4936,0.6538
0.2461,0.501,0.6479
0.2544,0.5008,0.644
0.2442,0.501,0.6466
0.2475,0.4988,0.6523
0.2537,0.5077,0.6438
0.2489,0.4942,0.6496
0.2448,0.4961,0.6489
0.2508,0.5031,0.6561
0.254,0.5065,0.6527
0.2463,0.4932,0.6489
0.2466,0.5004,0.6397
0.2523,0.5009,0.6505
0.2394,0.497,0.6485
0.2594,0.5078,0.6497
0.2509,0.4976,0.6582
0.2511,0.4935,0.6503
0.2481,0.501,0.6534
0.2547,0.5148,0.6519
0.2552,0.502,0.6527
0.2467,0.4965,0.6511
0.2517,0.5011,0.65
0.2526,0.4972,0.6454
0.2449,0.4942,0.6465
0.2535,0.5104,0.6478
0.2493,0.496,0.6513
0.2606,0.5073,0.6406
0.2445,0.4993,0.6551
0.2496,0.4973,0.6522
0.2489,0.4961,0.6465
0.2521,0.5002,0.6425
0.2529,0.5012,0.6525
0.2493,0.4971,0.6521
0.2483,0.5018,0.6429
0.2497,0.501,0.6425
0.2484,0.5,0.6456
0.2413,0.4923,0.6484
0.2529,0.504,0.6503
0.2525,0.496,0.6447
0.2564,0.4988,0.6599
0.2418,0.4913,0.6495
0.2562,0.499,0.6497
0.2441,0.5006,0.6489
0.2476,0.494,0.6588
0.2526,0.4964,0.6478
0.2523,0.4991,0.648
0.2459,0.493,0.6543
0.2519,0.5006,0.6568
0.2552,0.5093,0.6535
0.2542,0.4996,0.6493
0.2421,0.4898,0.6529
0.2483,0.5066,0.6477
0.2494,0.4974,0.6513
0.2497,0.4975,0.6488
0.2505,0.5038,0.6493
0.2448,0.4977,0.6501
0.2495,0.5037,0.6505
0.2548,0.5049,0.652
0.2541,0.5003,0.6467
0.2478,0.4999,0.6553
0.2546,0.4996,0.6457
0.2546,0.5059,0.653
0.2534,0.4975,0.649
0.2501,0.4996,0.6431
0.2406,0.4905,0.6464
0.2519,0.5066,0.648
0.2464,0.4972,0.6396
0.2412,0.5003,0.6481
0.2488,0.5009,0.6541
0.2426,0.4955,0.6493
0.2522,0.5058,0.6508
0.2616,0.5063,0.6494
0.2431,0.4919,0.6536
0.2567,0.505,0.6431
0.2493,0.495,0.648
0.2457,0.4993,0.6524
0.2506,0.4951,0.6528
0.2492,0.4995,0.6497
0.2583,0.5055,0.6514
0.2508,0.4998,0.6559
0.2458,0.4977,0.6555
0.2473,0.499,0.6573
0.2594,0.5085,0.6457
0.2555,0.5003,0.6522
0.2494,0.5007,0.6447
0.2446,0.4988,0.6493
0.2495,0.4979,0.6444
0.2476,0.4966,0.6655
0.2424,0.4891,0.6473
0.2441,0.498,0.6533
0.2508,0.4957,0.6553
0.2503,0.4979,0.6436
0.249,0.4901,0.6479
0.2477,0.4944,0.6514
0.2515,0.5019,0.6476
