protected,f0,accuracy
0.2435,0.0,0.6117
0.2457,0.0,0.6029
0.2498,0.0,0.6025
0.2529,0.0,0.6008
0.2552,0.0,0.5987
0.2479,0.0,0.6009
0.2444,0.0,0.5981
0.2471,0.0,0.5953
0.2512,0.0,0.5959
0.2452,0.0,0.6025
-0.2445,0.0,0.6018
0.2526,0.4966,0.6021
-0.2445,0.0,0.5944
0.2425,0.0,0.5983
0.2536,0.0,0.6001
0.25,0.0,0.6016
0.2483,0.0,0.6016
0.2548,0.0,0.6013
-0.2441,0.0,0.605
0.251,0.0,0.5977
0.2511,0.0,0.601
0.2559,0.0,0.6044
0.2515,0.0,0.6056
0.2499,0.0,0.608
0.2453,0.0,0.6046
0.2518,0.0,0.5928
0.2521,0.0,0.589
-0.249,0.0,0.6009
-0.2553,0.0,0.5977
0.2503,0.0,0.6007
0.2508,0.2426,0.594
0.2471,0.0,0.6034
-0.243,0.0,0.5918
-0.2531,0.0,0.6015
0.2499,0.0,0.594
0.2501,0.0,0.5973
0.2503,0.2531,0.5962
0.2544,0.0,0.5996
0.2534,0.0,0.5996
-0.2464,0.0,0.6045
0.2513,0.0,0.6056
0.2534,0.2515,0.6015
0.2548,0.0,0.5933
0.2445,0.0,0.6009
0.2473,0.2561,0.6032
0.2523,0.0,0.5992
0.2526,0.0,0.5934
0.2545,0.0,0.5997
0.2535,0.0,0.6027
0.2542,0.0,0.6041
0.2548,0.2418,0.6022
0.2578,0.251,0.6021
0.2422,0.0,0.6036
-0.2493,0.0,0.6036
0.2507,0.0,0.5999
-0.2464,0.0,0.5944
0.2517,0.0,0.5995
0.2428,0.0,0.6029
0.2511,0.0,0.6086
0.2522,0.2453,0.5972
0.2444,0.0,0.5975
0.2397,0.0,0.6003
0.2502,0.0,0.5981
-0.2548,0.0,0.5983
0.2492,0.0,0.6014
0.2499,0.0,0.5999
0.2507,0.0,0.601
0.2493,0.0,0.5922
0.2424,0.0,0.603
0.256,0.0,0.6018
-0.2501,0.0,0.6064
0.2459,0.0,0.6086
0.2502,0.0,0.5998
0.2406,0.0,0.6087
-0.2448,0.0,0.6089
0.2457,0.0,0.607
0.255,0.0,0.6047
0.2511,0.2517,0.6011
0.2472,0.0,0.6042
0.2497,0.0,0.6083
0.2541,0.0,0.5963
0.2466,0.0,0.6029
0.2479,0.5054,0.5979
0.2585,0.0,0.6018
0.2506,0.0,0.6028
0.2483,0.0,0.5934
0.2477,0.0,0.5964
0.2538,0.0,0.6063
0.2436,0.0,0.5933
0.2436,0.0,0.5965
-0.243,0.0,0.601
0.249,0.0,0.5956
0.2496,0.2474,0.5984
0.0,0.0,0.5986
0.2471,0.0,0.6081
0.2532,0.0,0.5983
-0.2513,0.0,0.5979
0.2507,0.0,0.6052
0.2523,0.0,0.6005
0.2582,0.0,0.6005
