protected,f0,accuracy
0.2442,-0.493,0.604
0.2558,-0.4992,0.5947
0.0,-0.4949,0.6057
0.0,-0.5036,0.5986
0.0,-0.5106,0.601
0.0,-0.5076,0.6005
0.0,-0.5015,0.6048
0.2495,-0.4979,0.6052
0.2568,-0.5099,0.5977
0.0,-0.4966,0.5952
0.0,-0.5003,0.5995
0.0,-0.4982,0.6023
0.0,-0.5038,0.5953
0.0,-0.4995,0.5948
0.0,-0.4939,0.6077
0.0,-0.5036,0.6052
0.0,-0.4999,0.5909
0.0,-0.5074,0.6098
0.2517,-0.5009,0.6108
0.0,-0.5107,0.6012
0.0,-0.494,0.6004
0.2479,-0.495,0.5909
0.0,-0.5036,0.6031
0.0,-0.4975,0.5932
0.0,-0.5024,0.6058
0.0,-0.4914,0.6032
0.0,-0.4986,0.6028
0.0,-0.5033,0.5933
0.0,-0.5011,0.5998
0.0,-0.5052,0.5984
0.0,-0.4977,0.5993
0.0,-0.4985,0.6013
0.0,-0.5044,0.5965
0.0,-0.5014,0.6001
0.0,-0.5024,0.6024
0.0,-0.4982,0.5962
0.0,-0.4972,0.6019
0.0,-0.4996,0.5948
0.0,-0.5036,0.6066
0.0,-0.4953,0.6009
0.0,-0.5106,0.6042
0.0,-0.4992,0.5913
0.0,-0.499,0.5975
0.0,-0.5002,0.6003
0.0,-0.4991,0.6021
0.0,-0.4935,0.5973
0.2542,-0.5043,0.5984
0.0,-0.4974,0.6032
0.2528,-0.5012,0.591
0.0,-0.5015,0.5994
0.0,-0.5034,0.5903
0.0,-0.5024,0.6034
0.0,-0.4975,0.5998
0.0,-0.5065,0.6053
0.0,-0.5025,0.5972
0.0,-0.4979,0.6003
0.0,-0.5094,0.5982
0.0,-0.4965,0.6019
0.2501,-0.5019,0.6045
0.0,-0.5012,0.5993
0.0,-0.4971,0.6073
0.0,-0.5009,0.6016
0.0,-0.4986,0.6026
0.0,-0.4931,0.5944
0.0,-0.4994,0.5959
0.0,-0.5017,0.6043
0.0,-0.499,0.6008
0.0,-0.498,0.5888
0.0,-0.5061,0.604
0.0,-0.505,0.6025
0.0,-0.4962,0.6027
0.0,-0.5007,0.6034
0.2531,-0.506,0.6038
0.0,-0.507,0.599
0.0,-0.5019,0.6054
0.0,-0.5115,0.6018
0.0,-0.4959,0.5945
0.0,-0.509,0.5998
0.0,-0.5085,0.6019
0.0,-0.4965,0.6121
0.0,-0.5024,0.6025
0.2524,-0.5011,0.5959
0.2461,-0.4995,0.5964
0.0,-0.5019,0.6092
0.0,-0.498,0.5981
0.0,-0.4925,0.5944
0.2462,-0.4974,0.6012
0.0,-0.4948,0.6057
0.2457,-0.5005,0.5929
0.0,-0.4953,0.6011
0.0,-0.4942,0.598
0.0,-0.497,0.6111
0.0,-0.4908,0.6036
0.0,-0.4963,0.6067
0.0,-0.5044,0.5897
0.2518,-0.5035,0.601
0.0,-0.5031,0.6002
0.0,-0.5052,0.6037
0.0,-0.5085,0.5949
0.0,-0.5006,0.5924
