protected,f0,accuracy
0.2475,0.4986,0.8503
0.2419,0.4986,0.8474
0.2532,0.5027,0.8442
0.2504,0.4963,0.8498
0.2458,0.4951,0.8559
0.2549,0.4948,0.8505
0.251,0.5005,0.8559
0.245,0.4995,0.8494
0.2465,0.5018,0.8426
0.2567,0.5068,0.8513
0.2501,0.4975,0.8461
0.251,0.5033,0.8445
0.2456,0.4993,0.8491
0.2463,0.499,0.8521
0.2505,0.4972,0.8452
0.2602,0.5099,0.8482
0.2516,0.5011,0.8481
0.2502,0.4966,0.8527
0.2513,0.5017,0.8476
0.2534,0.5041,0.8473
0.2447,0.4915,0.849
0.2399,0.4924,0.8487
0.257,0.5087,0.8569
0.2594,0.5038,0.849
0.2465,0.4894,0.8547
0.2456,0.4987,0.8475
0.247,0.4895,0.8449
0.2503,0.4932,0.8446
0.2449,0.4971,0.8497
0.2494,0.5022,0.8444
0.2482,0.4954,0.8493
0.2501,0.4996,0.8507
0.2521,0.5015,0.8501
0.2533,0.5091,0.8565
0.2525,0.5063,0.8487
0.2522,0.5034,0.8497
0.2594,0.5029,0.8499
0.2507,0.5036,0.8483
0.2435,0.497,0.8504
0.2561,0.5079,0.8534
0.251,0.5099,0.8515
0.2503,0.4917,0.852
0.2515,0.4967,0.8498
0.255,0.4983,0.8497
0.2483,0.4934,0.8475
0.2477,0.5022,0.8509
0.251,0.5014,0.8483
0.2461,0.4895,0.8514
0.2519,0.4973,0.849
0.248,0.5051,0.8497
0.2513,0.4984,0.8557
0.2512,0.5016,0.8523
0.2531,0.5035,0.853
0.2482,0.4962,0.8541
0.2483,0.5013,0.8491
0.2551,0.5002,0.8528
0.249,0.4964,0.8483
0.2527,0.502,0.8426
0.2487,0.4974,0.8531
0.2513,0.5056,0.852
0.2522,0.4969,0.8486
0.2493,0.4947,0.8519
0.2489,0.4955,0.8548
0.2471,0.4992,0.853
0.2537,0.5067,0.8501
0.2524,0.5097,0.8504
0.2494,0.5048,0.8506
0.2536,0.5065,0.8428
0.2478,0.4965,0.8546
0.2533,0.4961,0.8548
0.2502,0.5028,0.8544
0.2512,0.5046,0.8532
0.2525,0.5034,0.8471
0.2585,0.5033,0.8471
0.2482,0.5031,0.8556
0.2525,0.502,0.8521
0.2472,0.4962,0.8514
0.253,0.4984,0.8499
0.2449,0.5013,0.8484
0.252,0.505,0.8551
0.2482,0.4986,0.8479
0.2458,0.4918,0.8498
0.2432,0.4958,0.8507
0.253,0.4995,0.849
0.2547,0.5024,0.852
0.2477,0.4941,0.8512
0.2503,0.4956,0.8555
0.2521,0.5078,0.8485
0.254,0.4983,0.8538
0.2472,0.5001,0.8537
0.2602,0.5055,0.8504
0.2449,0.4952,0.8419
0.25,0.5009,0.8458
0.2478,0.5005,0.8521
0.2455,0.4976,0.8456
0.2521,0.5026,0.8512
0.2461,0.495,0.8537
0.2443,0.4926,0.838
0.2554,0.501,0.8435
0.2432,0.4969,0.8536
