protected,f0
0.2542,0.4959
0.2473,0.4965
0.249,0.5053
0.2557,0.5031
0.2559,0.5007
0.2491,0.4882
0.2442,0.4932
0.261,0.5073
0.2456,0.4987
0.2485,0.5104
0.2506,0.5021
0.2503,0.5046
0.2408,0.4893
0.2577,0.5051
0.2513,0.5059
0.2525,0.5033
0.2468,0.5017
0.2486,0.5038
0.2528,0.5078
0.2487,0.5006
0.2558,0.5064
0.2549,0.4978
0.2525,0.5012
0.2448,0.4933
0.2464,0.4946
0.2539,0.5084
0.2488,0.4916
0.2448,0.4986
0.2502,0.4999
0.2561,0.5076
0.2532,0.4987
0.2489,0.502
0.2481,0.4996
0.2408,0.486
0.2504,0.5015
0.2544,0.5045
0.2552,0.508
0.2487,0.495
0.2494,0.497
0.2513,0.5022
0.2455,0.4972
0.2521,0.5033
0.2516,0.494
0.2517,0.5012
0.247,0.4969
0.2516,0.5001
0.2441,0.4987
0.2448,0.4947
0.2463,0.5009
0.2529,0.5085
0.2463,0.4959
0.2523,0.5077
0.2562,0.4951
0.2456,0.4978
0.2534,0.5131
0.2532,0.506
0.2526,0.5008
0.2497,0.5033
0.2465,0.4957
0.2533,0.5083
0.2449,0.4928
0.2489,0.4955
0.2526,0.5033
0.2533,0.5008
0.2533,0.4954
0.2418,0.4854
0.2578,0.5061
0.2482,0.4978
0.2472,0.502
0.251,0.498
0.2481,0.5001
0.2541,0.4958
0.2518,0.5101
0.2504,0.5034
0.2452,0.4966
0.2499,0.5009
0.2489,0.4975
0.244,0.4973
0.2503,0.5029
0.2459,0.4983
0.2449,0.4937
0.2439,0.4954
0.2474,0.4996
0.2507,0.5062
0.2523,0.5027
0.2532,0.5054
0.2471,0.4972
0.2516,0.4972
0.245,0.4998
0.2534,0.5038
0.2454,0.5021
0.2484,0.4983
0.2504,0.5035
0.2496,0.4989
0.2576,0.51
0.2502,0.4976
0.2539,0.5005
0.257,0.5049
0.2414,0.5031
0.2498,0.4965
