protected,f0
0.2489,-0.5003
0.2459,-0.4953
0.2481,-0.5036
0.2469,-0.503
0.2479,-0.4945
0.2549,-0.5089
0.2567,-0.5065
0.2481,-0.4979
0.2588,-0.5048
0.2517,-0.507
0.2509,-0.4999
0.2506,-0.5005
0.2567,-0.5058
0.2522,-0.5003
0.2468,-0.5069
0.2548,-0.5062
0.2533,-0.5053
0.2591,-0.5067
0.2532,-0.4973
0.2535,-0.5081
0.2481,-0.5037
0.2494,-0.5028
0.2513,-0.5034
0.2501,-0.5071
0.2481,-0.4941
0.2444,-0.5064
0.253,-0.5036
0.2574,-0.511
0.2406,-0.4911
0.2513,-0.4988
0.2576,-0.4994
0.2513,-0.4946
0.2505,-0.5072
0.2495,-0.5039
0.2547,-0.5047
0.2537,-0.5027
0.2543,-0.5007
0.2556,-0.5019
0.2443,-0.4986
0.2455,-0.4984
0.2463,-0.5068
0.2437,-0.4969
0.2527,-0.5091
0.2419,-0.4943
0.2597,-0.5051
0.2515,-0.5091
0.2459,-0.4978
0.2516,-0.5029
0.2507,-0.4956
0.2532,-0.4962
0.2514,-0.4968
0.2543,-0.504
0.2508,-0.4926
0.2514,-0.5046
0.2533,-0.499
0.2497,-0.5017
0.2417,-0.492
0.2467,-0.5019
0.2527,-0.5049
0.2466,-0.5015
0.2535,-0.5001
0.2544,-0.5031
0.25,-0.5024
0.2524,-0.5061
0.2478,-0.4954
0.2576,-0.5041
0.2528,-0.4973
0.2499,-0.4975
0.2479,-0.5036
0.2517,-0.4997
0.2503,-0.4905
0.2475,-0.4981
0.2438,-0.4992
0.2533,-0.4983
0.2483,-0.499
0.2462,-0.5043
0.2524,-0.498
0.2537,-0.5011
0.2489,-0.499
0.2527,-0.4986
0.2475,-0.5005
0.2473,-0.4977
0.2493,-0.5009
0.2554,-0.5071
0.255,-0.4992
0.2559,-0.5026
0.2437,-0.4977
0.2428,-0.4982
0.2518,-0.4969
0.2525,-0.4925
0.2467,-0.4894
0.2476,-0.4942
0.2506,-0.4982
0.2438,-0.4935
0.2541,-0.4954
0.2613,-0.5058
0.254,-0.494
0.2553,-0.5118
0.2514,-0.5013
0.2472,-0.4989
