protected,f0,accuracy
0.0,0.0,0.7469
0.0,0.0,0.7537
0.0,0.0,0.7483
0.0,0.0,0.7536
0.0,0.0,0.7518
0.0,0.0,0.7463
0.0,0.0,0.7443
0.0,0.0,0.7484
0.0,0.0,0.745
0.0,0.0,0.7498
0.0,0.0,0.7475
0.0,0.0,0.75
0.0,0.0,0.7539
0.0,0.0,0.7489
0.0,0.0,0.7499
0.0,0.0,0.7512
0.0,0.0,0.7506
0.0,0.0,0.7557
0.0,0.0,0.7521
0.0,0.0,0.7557
0.0,0.0,0.7548
0.0,0.0,0.7501
0.0,0.0,0.742
0.0,0.0,0.7439
0.0,0.0,0.7444
0.0,0.0,0.7503
0.0,0.0,0.7493
0.0,0.0,0.7499
0.0,0.0,0.7471
0.0,0.0,0.7551
0.0,0.0,0.7577
0.0,0.0,0.7466
0.0,0.0,0.7535
0.0,0.0,0.751
0.0,0.0,0.7542
0.0,0.0,0.7564
0.0,0.0,0.7532
0.0,0.0,0.7562
0.0,0.0,0.749
0.0,0.0,0.7538
0.0,0.0,0.7505
0.0,0.0,0.7552
0.0,0.0,0.7603
0.0,0.0,0.7507
0.0,0.0,0.7456
0.0,0.0,0.7526
0.0,0.0,0.7575
0.0,0.0,0.7514
0.0,0.0,0.748
0.0,0.0,0.7551
0.0,0.0,0.7466
0.0,0.0,0.7452
0.0,0.0,0.7452
0.0,0.0,0.7457
0.0,0.0,0.7476
0.0,0.0,0.753
0.0,0.0,0.7465
0.0,0.0,0.7496
0.0,0.0,0.7499
0.0,0.0,0.7377
0.0,0.0,0.7548
0.0,0.0,0.7459
0.0,0.0,0.7479
0.0,0.0,0.7454
0.0,0.0,0.7427
0.0,0.0,0.7528
0.0,0.0,0.7483
0.0,0.0,0.7524
0.0,0.0,0.7506
0.0,0.0,0.7446
0.0,0.0,0.7453
0.0,0.0,0.748
0.0,0.0,0.7532
0.0,0.0,0.7481
0.0,0.0,0.7529
0.0,0.0,0.7566
0.0,0.0,0.7566
0.0,0.0,0.7525
0.0,0.0,0.7523
0.0,0.0,0.7442
0.0,0.0,0.751
0.0,0.0,0.7491
0.0,0.0,0.7549
0.0,0.0,0.7522
0.0,0.0,0.7548
0.0,0.0,0.7484
0.0,0.0,0.7542
0.0,0.0,0.747
0.0,0.0,0.7514
0.0,0.0,0.7541
0.0,0.0,0.7476
0.0,0.0,0.7468
0.0,0.0,0.7345
0.0,0.0,0.7527
0.0,0.0,0.7489
0.0,0.0,0.7513
0.0,0.0,0.75
0.0,0.0,0.7507
0.0,0.0,0.7479
0.0,0.0,0.7497
