protected,f0,accuracy
0.2515,0.0,0.5984
0.2444,0.0,0.5967
0.2451,0.0,0.6047
0.2516,0.4971,0.598
0.251,0.0,0.603
-0.2438,0.0,0.6021
0.2426,0.0,0.5968
0.2586,0.0,0.5969
0.2497,0.0,0.5947
0.2514,0.0,0.5991
0.2554,0.0,0.5994
0.2509,0.0,0.6046
0.2495,0.0,0.5949
0.2501,0.0,0.6012
-0.2419,0.0,0.5904
-0.2454,0.0,0.6084
0.2462,0.2491,0.6001
0.2513,0.0,0.5946
0.2394,0.0,0.6058
-0.2525,0.0,0.6021
0.2473,0.0,0.6078
0.256,0.0,0.5971
0.2541,0.0,0.6042
0.2492,0.0,0.6067
0.2552,0.2529,0.6045
0.2545,0.0,0.6003
0.2476,0.0,0.6077
0.2469,0.2553,0.5949
0.2515,0.0,0.6011
0.2476,0.0,0.6049
0.2424,0.0,0.5921
0.251,0.5104,0.6012
0.2571,0.0,0.5948
0.2496,0.2504,0.5995
0.256,0.0,0.598
0.2486,0.0,0.6037
0.2431,0.2522,0.6047
0.2564,0.2394,0.5938
0.2436,0.0,0.6068
0.2535,0.0,0.5997
0.2515,0.2474,0.6054
0.2406,0.0,0.6018
0.25,0.0,0.5958
0.247,0.0,0.5936
0.2419,0.0,0.6033
0.2467,0.0,0.5944
0.0,0.0,0.6102
0.242,0.0,0.5993
0.2531,0.2497,0.5955
-0.2481,0.0,0.5926
0.2591,0.0,0.5977
0.2447,0.0,0.5971
0.2442,0.2452,0.5995
0.2533,0.2435,0.5974
-0.251,0.0,0.6017
0.2547,0.0,0.5942
0.2463,0.0,0.5976
0.2485,0.0,0.6021
0.2489,0.0,0.6026
0.2441,0.0,0.598
0.2501,0.0,0.6002
0.2487,0.0,0.5974
0.2507,0.0,0.5983
0.2542,0.0,0.6017
0.2489,0.0,0.5986
0.2519,0.0,0.5962
0.2523,0.0,0.5932
0.2486,0.2496,0.6051
0.2554,0.0,0.6008
0.2419,0.0,0.6044
0.255,0.0,0.5954
0.2497,0.0,0.5953
0.2391,0.0,0.6109
0.2434,0.0,0.5971
-0.2553,0.0,0.6097
0.2413,0.0,0.604
0.2521,0.0,0.6024
0.2485,0.0,0.5972
0.2425,0.0,0.5926
0.2507,0.0,0.6007
0.2478,0.2512,0.6075
0.2491,0.0,0.603
0.2508,0.0,0.5942
0.2532,0.0,0.608
0.2511,0.0,0.5976
0.2494,0.0,0.6001
0.2424,0.0,0.5919
0.2532,0.0,0.598
0.2564,0.0,0.6001
-0.2541,0.0,0.5962
-0.2482,0.0,0.6025
0.0,0.0,0.598
0.2537,0.0,0.5947
0.2524,0.0,0.605
0.2481,0.0,0.6024
0.2466,0.0,0.5982
0.2546,0.0,0.6059
0.2441,0.0,0.5971
0.2521,0.0,0.5993
0.2546,0.2496,0.5997
