protected,f0,accuracy
0.0,0.4987,0.8485
0.0,0.5004,0.8496
0.0,0.4988,0.8531
0.0,0.4989,0.8491
0.0,0.4925,0.8504
0.0,0.502,0.8483
0.0,0.498,0.8547
0.0,0.5054,0.8489
0.0,0.5026,0.8476
0.0,0.4931,0.844
0.0,0.4993,0.8473
0.0,0.502,0.8472
0.0,0.5083,0.8567
0.0,0.4994,0.8513
0.0,0.498,0.8508
0.0,0.5022,0.8502
0.0,0.5057,0.8491
0.0,0.4919,0.847
0.0,0.5021,0.8467
0.0,0.5078,0.8536
0.0,0.4967,0.8469
0.0,0.5046,0.8478
0.0,0.5009,0.8501
0.0,0.508,0.8523
0.0,0.5001,0.8455
0.0,0.5048,0.8522
0.0,0.5065,0.8492
0.0,0.498,0.8509
0.0,0.4922,0.8534
0.0,0.4908,0.8475
0.0,0.5044,0.8542
0.0,0.4942,0.8487
0.0,0.4937,0.8474
0.0,0.5023,0.8456
0.0,0.501,0.8488
0.0,0.4989,0.8566
0.0,0.5031,0.8442
0.0,0.4919,0.8461
0.0,0.5109,0.854
0.0,0.4913,0.8483
0.0,0.5053,0.8438
0.0,0.4985,0.8582
0.0,0.501,0.8435
0.0,0.4923,0.8518
0.0,0.5077,0.8489
0.0,0.5056,0.8459
0.0,0.4974,0.846
0.0,0.504,0.8517
0.0,0.4967,0.8538
0.0,0.5043,0.8528
0.0,0.4947,0.8562
0.0,0.5024,0.8505
0.0,0.5006,0.8494
0.0,0.496,0.8534
0.0,0.4965,0.8606
0.0,0.495,0.8528
0.0,0.4929,0.8573
0.0,0.494,0.8411
0.0,0.5009,0.8507
0.0,0.4919,0.8527
0.0,0.5034,0.8474
0.0,0.4947,0.8508
0.0,0.5084,0.851
0.0,0.5032,0.8505
0.0,0.5021,0.8544
0.0,0.508,0.8512
0.0,0.4954,0.8479
0.0,0.5011,0.8509
0.0,0.495,0.8496
0.0,0.5029,0.8466
0.0,0.506,0.8483
0.0,0.4959,0.8487
0.0,0.5068,0.8458
0.0,0.5031,0.8501
0.0,0.5105,0.8539
0.0,0.5073,0.8483
0.0,0.5036,0.8462
0.0,0.5079,0.846
0.0,0.5088,0.848
0.0,0.496,0.8546
0.0,0.5006,0.8497
0.0,0.5017,0.8539
0.0,0.4895,0.8551
0.0,0.495,0.8491
0.0,0.4939,0.8522
0.0,0.499,0.85
0.0,0.5019,0.852
0.0,0.5052,0.8486
0.0,0.496,0.8507
0.0,0.4995,0.8488
0.0,0.4921,0.8533
0.0,0.5048,0.8564
0.0,0.5023,0.8553
0.0,0.4979,0.847
0.0,0.5008,0.8509
0.0,0.5133,0.8469
0.0,0.501,0.8551
0.0,0.5018,0.8512
0.0,0.5032,0.8469
0.0,0.4985,0.8495
