protected,f0,accuracy
0.0,0.0,0.8434
0.0,0.0,0.8527
0.0,0.0,0.8517
0.0,0.0,0.8488
0.0,0.0,0.8496
0.0,0.0,0.8534
0.0,0.0,0.851
0.0,0.0,0.8437
0.0,0.0,0.8547
0.0,0.0,0.8557
0.0,0.0,0.8477
0.0,0.0,0.8474
0.0,0.0,0.8458
0.0,0.0,0.8479
0.0,0.0,0.8502
0.0,0.0,0.8539
0.0,0.0,0.8565
0.0,0.0,0.8542
0.0,0.0,0.8507
0.0,0.0,0.8474
0.0,0.0,0.8534
0.0,0.0,0.8483
0.0,0.0,0.8473
0.0,0.0,0.8535
0.0,0.0,0.8473
0.0,0.0,0.8508
0.0,0.0,0.852
0.0,0.0,0.8456
0.0,0.0,0.854
0.0,0.0,0.8496
0.0,0.0,0.8443
0.0,0.0,0.8474
0.0,0.0,0.845
0.0,0.0,0.8471
0.0,0.0,0.8559
0.0,0.0,0.8536
0.0,0.0,0.8502
0.0,0.0,0.853
0.0,0.0,0.8524
0.0,0.0,0.849
0.0,0.0,0.8464
0.0,0.0,0.8475
0.0,0.0,0.8503
0.0,0.0,0.8487
0.0,0.0,0.8489
0.0,0.0,0.8424
0.0,0.0,0.8522
0.0,0.0,0.8501
0.0,0.0,0.8476
0.0,0.0,0.8538
0.0,0.0,0.853
0.0,0.0,0.8523
0.0,0.0,0.8514
0.0,0.0,0.8469
0.0,0.0,0.8521
0.0,0.0,0.8528
0.0,0.0,0.8549
0.0,0.0,0.843
0.0,0.0,0.8511
0.0,0.0,0.8495
0.0,0.0,0.8495
0.0,0.0,0.8494
0.0,0.0,0.8492
0.0,0.0,0.8529
0.0,0.0,0.8555
0.0,0.0,0.8533
0.0,0.0,0.8516
0.0,0.0,0.8512
0.0,0.0,0.8492
0.0,0.0,0.8552
0.0,0.0,0.8509
0.0,0.0,0.854
0.0,0.0,0.8497
0.0,0.0,0.8465
0.0,0.0,0.8498
0.0,0.0,0.8475
0.0,0.0,0.8485
0.0,0.0,0.8486
0.0,0.0,0.8467
0.0,0.0,0.8497
0.0,0.0,0.8492
0.0,0.0,0.8507
0.0,0.0,0.8527
0.0,0.0,0.8484
0.0,0.0,0.8463
0.0,0.0,0.8479
0.0,0.0,0.85
0.0,0.0,0.8431
0.0,0.0,0.8503
0.0,0.0,0.8519
0.0,0.0,0.853
0.0,0.0,0.8492
0.0,0.0,0.8495
0.0,0.0,0.8549
0.0,0.0,0.8481
0.0,0.0,0.8441
0.0,0.0,0.8422
0.0,0.0,0.8484
0.0,0.0,0.8509
0.0,0.0,0.8473
