protected,f0,accuracy
0.0,-0.4956,0.5948
0.0,-0.5017,0.6032
0.0,-0.4968,0.5914
0.0,-0.4968,0.6041
0.0,-0.4996,0.5951
0.0,-0.4983,0.6038
0.0,-0.4982,0.6105
0.2495,-0.5009,0.602
0.0,-0.4992,0.6024
0.0,-0.5008,0.5911
0.0,-0.5012,0.6068
0.2539,-0.5064,0.5951
0.2524,-0.5029,0.6017
0.0,-0.4912,0.589
0.0,-0.4901,0.6038
0.0,-0.4863,0.5971
0.0,-0.4966,0.6033
0.0,-0.5011,0.6105
0.0,-0.5046,0.6016
0.0,-0.5054,0.6032
0.0,-0.5004,0.6079
0.0,-0.4916,0.6014
0.0,-0.4991,0.6153
0.0,-0.5015,0.5922
0.0,-0.4974,0.6023
0.0,-0.5002,0.6044
0.0,-0.4966,0.602
0.0,-0.5003,0.6016
0.0,-0.5009,0.5998
0.2504,-0.5007,0.5997
0.0,-0.4895,0.5986
0.0,-0.4977,0.5973
0.0,-0.4846,0.6016
0.0,-0.5044,0.5966
0.0,-0.4987,0.5969
0.0,-0.5025,0.6154
0.0,-0.496,0.5968
0.2475,-0.4966,0.6053
0.2482,-0.4885,0.603
0.0,-0.501,0.5957
0.0,-0.5108,0.6052
0.0,-0.4984,0.5998
0.2466,-0.4886,0.5933
0.0,-0.5058,0.5979
0.0,-0.4958,0.5974
0.0,-0.5052,0.6014
0.2556,-0.5105,0.6054
0.0,-0.5014,0.6031
0.0,-0.498,0.5989
0.0,-0.4999,0.604
0.0,-0.5006,0.5995
0.0,-0.5002,0.6059
0.0,-0.5049,0.6048
0.0,-0.503,0.6013
0.0,-0.5024,0.5969
0.0,-0.5013,0.6016
0.0,-0.5045,0.6001
0.2485,-0.5,0.596
0.0,-0.5003,0.6057
0.0,-0.4926,0.6084
0.2512,-0.5058,0.5995
0.0,-0.51,0.598
0.0,-0.5004,0.6084
0.0,-0.5046,0.6021
0.0,-0.5046,0.6046
0.0,-0.5067,0.5996
0.0,-0.5032,0.5957
0.2454,-0.5004,0.6069
0.2408,-0.4967,0.592
0.0,-0.498,0.5905
0.0,-0.4961,0.6103
0.0,-0.4936,0.6079
0.0,-0.4988,0.5947
0.0,-0.4992,0.5986
0.0,-0.498,0.609
0.0,-0.5083,0.6016
0.0,-0.4934,0.5971
0.0,-0.4948,0.5952
0.0,-0.5005,0.6055
0.2501,-0.5049,0.5961
0.0,-0.5015,0.6094
0.0,-0.505,0.6047
0.0,-0.5051,0.6012
0.0,-0.5007,0.6005
0.0,-0.4937,0.6035
0.0,-0.4963,0.6087
0.2556,-0.5047,0.6047
0.0,-0.5054,0.6006
0.0,-0.4976,0.6041
0.0,-0.4984,0.6013
0.0,-0.5052,0.6002
0.0,-0.5011,0.5927
0.0,-0.5007,0.6008
0.0,-0.4986,0.5995
0.0,-0.5098,0.5994
0.0,-0.4998,0.609
0.0,-0.4924,0.6036
0.0,-0.4904,0.6091
0.2493,-0.5052,0.5988
0.0,-0.5019,0.6027
