protected,f0,accuracy
0.0,0.0,0.6521
0.0,0.0,0.65
0.0,0.0,0.6546
0.0,0.0,0.6496
0.0,0.0,0.6534
0.0,0.0,0.648
0.0,0.0,0.6465
0.0,0.0,0.6381
0.0,0.0,0.6481
0.0,0.0,0.6539
0.0,0.0,0.6381
0.0,0.0,0.6523
0.0,0.0,0.6497
0.0,0.0,0.6469
0.0,0.0,0.6566
0.0,0.0,0.6526
0.0,0.0,0.6536
0.0,0.0,0.651
0.0,0.0,0.6533
0.0,0.0,0.6504
0.0,0.0,0.654
0.0,0.0,0.6467
0.0,0.0,0.6484
0.0,0.0,0.6526
0.0,0.0,0.6577
0.0,0.0,0.6511
0.0,0.0,0.6476
0.0,0.0,0.6441
0.0,0.0,0.6445
0.0,0.0,0.6485
0.0,0.0,0.6549
0.0,0.0,0.6587
0.0,0.0,0.6463
0.0,0.0,0.6453
0.0,0.0,0.6476
0.0,0.0,0.6524
0.0,0.0,0.6534
0.0,0.0,0.6534
0.0,0.0,0.6457
0.0,0.0,0.6533
0.0,0.0,0.6471
0.0,0.0,0.6552
0.0,0.0,0.6512
0.0,0.0,0.6456
0.0,0.0,0.6479
0.0,0.0,0.6491
0.0,0.0,0.639
0.0,0.0,0.652
0.0,0.0,0.6537
0.0,0.0,0.6493
0.0,0.0,0.6505
0.0,0.0,0.652
0.0,0.0,0.6426
0.0,0.0,0.6423
0.0,0.0,0.6508
0.0,0.0,0.6459
0.0,0.0,0.6549
0.0,0.0,0.6437
0.0,0.0,0.6449
0.0,0.0,0.6498
0.0,0.0,0.6545
0.0,0.0,0.6521
0.0,0.0,0.642
0.0,0.0,0.6589
0.0,0.0,0.6578
0.0,0.0,0.6441
0.0,0.0,0.6548
0.0,0.0,0.6494
0.0,0.0,0.6494
0.0,0.0,0.6524
0.0,0.0,0.6564
0.0,0.0,0.6521
0.0,0.0,0.6572
0.0,0.0,0.6485
0.0,0.0,0.6402
0.0,0.0,0.6495
0.0,0.0,0.6549
0.0,0.0,0.6547
0.0,0.0,0.6561
0.0,0.0,0.6539
0.0,0.0,0.648
0.0,0.0,0.6513
0.0,0.0,0.6517
0.0,0.0,0.6458
0.0,0.0,0.6509
0.0,0.0,0.6424
0.0,0.0,0.6468
0.0,0.0,0.6483
0.0,0.0,0.649
0.0,0.0,0.6479
0.0,0.0,0.6505
0.0,0.0,0.6466
0.0,0.0,0.6556
0.0,0.0,0.6467
0.0,0.0,0.6437
0.0,0.0,0.6429
0.0,0.0,0.6536
0.0,0.0,0.6546
0.0,0.0,0.6456
0.0,0.0,0.6479
