protected,f0,accuracy
0.2596,0.5008,0.6513
0.2464,0.491,0.6466
0.2477,0.5037,0.6435
0.2451,0.5,0.6527
0.2487,0.4972,0.653
0.2556,0.507,0.6549
0.2436,0.4952,0.6533
0.2488,0.4998,0.6428
0.2479,0.5021,0.6477
0.2455,0.4911,0.6505
0.2491,0.4959,0.6528
0.2537,0.4983,0.6442
0.2542,0.5159,0.6543
0.2496,0.5031,0.6639
0.2457,0.4986,0.6503
0.2537,0.5043,0.6501
0.2592,0.502,0.6543
0.2452,0.494,0.6514
0.2519,0.5002,0.6482
0.2499,0.5,0.658
0.2509,0.4969,0.6446
0.2495,0.4991,0.6466
0.2494,0.5011,0.6441
0.25,0.5098,0.6565
0.2497,0.5024,0.6464
0.2413,0.4931,0.647
0.2556,0.5008,0.6551
0.2513,0.4981,0.6537
0.2487,0.4981,0.6436
0.2477,0.5062,0.6548
0.2451,0.5017,0.6514
0.2578,0.5092,0.6568
0.2586,0.5073,0.6463
0.2447,0.4976,0.6445
0.2498,0.502,0.6431
0.2465,0.4983,0.6503
0.2592,0.5099,0.6565
0.2504,0.5065,0.6505
0.248,0.4985,0.6466
0.248,0.4992,0.6423
0.2461,0.5007,0.6487
0.2529,0.5048,0.6491
0.2471,0.499,0.6454
0.2566,0.5022,0.6427
0.2447,0.5052,0.6451
0.2478,0.4953,0.6557
0.2515,0.4972,0.6547
0.249,0.4969,0.6567
0.2514,0.5006,0.6536
0.2474,0.4964,0.6496
0.2493,0.4943,0.6588
0.2586,0.5064,0.645
0.2503,0.4967,0.6477
0.2532,0.5031,0.6584
0.2459,0.4954,0.646
0.2464,0.5049,0.6551
0.2452,0.4937,0.6539
0.2491,0.4934,0.6501
0.2516,0.4991,0.6469
0.2472,0.5087,0.6502
0.2444,0.4958,0.6512
0.2532,0.5034,0.6475
0.2474,0.488,0.6436
0.256,0.5092,0.649
0.2501,0.4903,0.6492
0.2499,0.4988,0.6518
0.244,0.4984,0.6543
0.2557,0.5056,0.6511
0.25,0.5036,0.6427
0.2567,0.5044,0.6506
0.2459,0.4962,0.6362
0.2512,0.5024,0.6534
0.2566,0.5048,0.6533
0.2505,0.5073,0.651
0.2439,0.4943,0.6413
0.2534,0.4999,0.6484
0.2508,0.5046,0.6529
0.2534,0.5089,0.6485
0.2512,0.5021,0.6572
0.2558,0.4989,0.6525
0.2412,0.4921,0.6525
0.2457,0.4937,0.6516
0.2528,0.4979,0.6579
0.2492,0.4964,0.6525
0.2501,0.4963,0.6578
0.2478,0.4989,0.6509
0.2565,0.509,0.6468
0.2573,0.5105,0.6483
0.2489,0.4988,0.6551
0.2558,0.5104,0.6465
0.2522,0.5075,0.6539
0.2527,0.504,0.6554
0.2537,0.5075,0.6402
0.2507,0.4963,0.6425
0.2515,0.4986,0.6454
0.2505,0.4931,0.6423
0.2542,0.4935,0.6462
0.2462,0.4955,0.6426
0.2468,0.5,0.6563
0.2436,0.4903,0.6505
