protected,f0,accuracy
0.0,-0.5022,0.8488
0.0,-0.5057,0.8574
0.0,-0.5021,0.8465
0.0,-0.4971,0.8478
0.0,-0.498,0.8516
0.0,-0.4978,0.8491
0.0,-0.5034,0.8543
0.0,-0.4905,0.8448
0.0,-0.4963,0.8521
0.0,-0.5016,0.8543
0.0,-0.496,0.8509
0.0,-0.4984,0.8466
0.0,-0.5066,0.8456
0.0,-0.5006,0.8501
0.0,-0.4958,0.848
0.0,-0.5001,0.8527
0.0,-0.5,0.8502
0.0,-0.5001,0.853
0.0,-0.5037,0.8473
0.0,-0.5033,0.8456
0.0,-0.4979,0.8457
0.0,-0.496,0.8511
0.0,-0.4995,0.8537
0.0,-0.5108,0.8514
0.0,-0.4975,0.8536
0.0,-0.4975,0.8464
0.0,-0.5027,0.8506
0.0,-0.4927,0.8518
0.0,-0.5069,0.8535
0.0,-0.4938,0.8527
0.0,-0.4919,0.8427
0.0,-0.4979,0.8525
0.0,-0.4936,0.8503
0.0,-0.4952,0.8463
0.0,-0.5022,0.8475
0.0,-0.498,0.8513
0.0,-0.5047,0.8547
0.0,-0.4979,0.8477
0.0,-0.5094,0.856
0.0,-0.5017,0.8476
0.0,-0.5014,0.8466
0.0,-0.5024,0.8485
0.0,-0.5011,0.8456
0.0,-0.4995,0.8565
0.0,-0.5017,0.856
0.0,-0.5052,0.8494
0.0,-0.5084,0.8534
0.0,-0.5012,0.8429
0.0,-0.5075,0.8553
0.0,-0.5089,0.844
0.0,-0.4996,0.8484
0.0,-0.5009,0.8432
0.0,-0.5027,0.8539
0.0,-0.4964,0.8501
0.0,-0.5073,0.8522
0.0,-0.4959,0.8479
0.0,-0.4964,0.8522
0.0,-0.4946,0.8445
0.0,-0.4868,0.8469
0.0,-0.5016,0.8514
0.0,-0.4963,0.8512
0.0,-0.5006,0.8492
0.0,-0.5018,0.8538
0.0,-0.5,0.851
0.0,-0.5054,0.8446
0.0,-0.5041,0.8495
0.0,-0.5005,0.8472
0.0,-0.4952,0.8458
0.0,-0.4998,0.8489
0.0,-0.4997,0.8481
0.0,-0.5031,0.8525
0.0,-0.4988,0.8494
0.0,-0.5102,0.8499
0.0,-0.4947,0.8476
0.0,-0.4981,0.8484
0.0,-0.4996,0.8513
0.0,-0.4997,0.8497
0.0,-0.5048,0.8544
0.0,-0.4959,0.8474
0.0,-0.5105,0.8516
0.0,-0.4965,0.8527
0.0,-0.5019,0.8485
0.0,-0.498,0.8528
0.0,-0.5016,0.8534
0.0,-0.4949,0.8541
0.0,-0.4879,0.8475
0.0,-0.5047,0.8535
0.0,-0.4982,0.8532
0.0,-0.5047,0.848
0.0,-0.5008,0.8425
0.0,-0.4861,0.8535
0.0,-0.5013,0.8517
0.0,-0.5091,0.8536
0.0,-0.5005,0.8537
0.0,-0.4993,0.8515
0.0,-0.499,0.8492
0.0,-0.5065,0.8507
0.0,-0.4971,0.8545
0.0,-0.5021,0.8445
0.0,-0.4974,0.8514
