protected,f0,accuracy
0.0,0.4944,0.9016
0.0,0.5003,0.9023
0.0,0.5009,0.9025
0.0,0.5116,0.899
0.0,0.4938,0.901
0.0,0.5013,0.9008
0.0,0.5012,0.9013
0.0,0.496,0.8979
0.0,0.4969,0.9009
0.0,0.5068,0.9033
0.0,0.4977,0.8973
0.0,0.5045,0.9017
0.0,0.5006,0.8967
0.0,0.5039,0.9046
0.0,0.5027,0.8986
0.0,0.5014,0.9027
0.0,0.4991,0.8975
0.0,0.5026,0.8971
0.0,0.495,0.8952
0.0,0.4926,0.8998
0.0,0.4939,0.9063
0.0,0.499,0.9054
0.0,0.5057,0.8994
0.0,0.4957,0.9044
0.0,0.5129,0.8962
0.0,0.4964,0.8997
0.0,0.4974,0.8953
0.0,0.5038,0.9018
0.0,0.5078,0.9058
0.0,0.5035,0.9018
0.0,0.4983,0.9007
0.0,0.5038,0.899
0.0,0.5026,0.9018
0.0,0.5037,0.8959
0.0,0.4939,0.8976
0.0,0.504,0.9051
0.0,0.5025,0.9016
0.0,0.4966,0.8977
0.0,0.5033,0.9058
0.0,0.5038,0.9007
0.0,0.4977,0.8981
0.0,0.5041,0.8954
0.0,0.4986,0.8993
0.0,0.5083,0.9037
0.0,0.5013,0.9009
0.0,0.4934,0.897
0.0,0.4915,0.9019
0.0,0.5015,0.898
0.0,0.5048,0.8964
0.0,0.5014,0.9005
0.0,0.4998,0.9003
0.0,0.5071,0.8995
0.0,0.4984,0.9018
0.0,0.4995,0.8982
0.0,0.5044,0.8998
0.0,0.4973,0.8987
0.0,0.4974,0.8977
0.0,0.5066,0.9014
0.0,0.4953,0.9015
0.0,0.4951,0.9035
0.0,0.4971,0.9003
0.0,0.4961,0.8969
0.0,0.5,0.9003
0.0,0.5011,0.9012
0.0,0.5006,0.9004
0.0,0.4964,0.8964
0.0,0.5027,0.9054
0.0,0.4992,0.9048
0.0,0.5121,0.9026
0.0,0.5053,0.8992
0.0,0.4973,0.8986
0.0,0.5003,0.8991
0.0,0.5014,0.9033
0.0,0.5049,0.895
0.0,0.5026,0.9017
0.0,0.4875,0.9071
0.0,0.491,0.8992
0.0,0.505,0.9041
0.0,0.5032,0.9032
0.0,0.5063,0.9006
0.0,0.494,0.9053
0.0,0.5029,0.8954
0.0,0.5012,0.9046
0.0,0.4982,0.8967
0.0,0.5027,0.8994
0.0,0.4969,0.8967
0.0,0.4935,0.8989
0.0,0.5028,0.898
0.0,0.4974,0.9019
0.0,0.5021,0.9007
0.0,0.5007,0.9019
0.0,0.4971,0.895
0.0,0.5014,0.8968
0.0,0.504,0.897
0.0,0.4997,0.9004
0.0,0.4977,0.8964
0.0,0.5039,0.9007
0.0,0.4911,0.8988
0.0,0.506,0.9058
0.0,0.4893,0.9001
