protected,f0,accuracy
0.2496,-0.4991,0.6911
0.2471,-0.504,0.6948
0.2489,-0.4963,0.7022
0.2484,-0.5013,0.7061
0.2517,-0.5028,0.7043
0.2471,-0.4931,0.7027
0.2499,-0.4966,0.7011
0.2575,-0.5086,0.7012
0.2521,-0.5005,0.6979
0.2568,-0.5049,0.6899
0.2432,-0.4986,0.7025
0.2428,-0.4945,0.7043
0.244,-0.5008,0.6982
0.2469,-0.4914,0.7062
0.2531,-0.4948,0.7081
0.2505,-0.4968,0.7012
0.2525,-0.4968,0.7038
0.2466,-0.4999,0.6999
0.2468,-0.4967,0.7013
0.2529,-0.5059,0.6956
0.2566,-0.5021,0.7003
0.2432,-0.4977,0.6957
0.2511,-0.5039,0.7017
0.2481,-0.4906,0.6984
0.2526,-0.5006,0.6992
0.2533,-0.4988,0.7009
0.2566,-0.5088,0.7036
0.2515,-0.5048,0.6998
0.2532,-0.5028,0.6963
0.2508,-0.5043,0.6994
0.2502,-0.501,0.703
0.2519,-0.4959,0.7028
0.2439,-0.4905,0.6975
0.2459,-0.4982,0.6968
0.2503,-0.498,0.7073
0.2484,-0.5008,0.7094
0.2518,-0.5027,0.6995
0.2471,-0.5028,0.7013
0.2492,-0.4966,0.701
0.2554,-0.5059,0.7087
0.2478,-0.4939,0.7071
0.2503,-0.4956,0.7033
0.2582,-0.5095,0.6985
0.2442,-0.4954,0.694
0.2517,-0.4997,0.7047
0.2444,-0.487,0.6958
0.2517,-0.4959,0.6998
0.2531,-0.5102,0.7007
0.2533,-0.4929,0.7001
0.2488,-0.5034,0.7012
0.248,-0.498,0.6995
0.2484,-0.5047,0.7021
0.2475,-0.4932,0.6973
0.2418,-0.4921,0.6856
0.2444,-0.4955,0.7017
0.2544,-0.5063,0.6907
0.2526,-0.4995,0.7073
0.2525,-0.4985,0.7058
0.247,-0.497,0.693
0.2397,-0.5015,0.7012
0.2544,-0.4993,0.7012
0.2516,-0.5052,0.6968
0.2519,-0.4939,0.6874
0.2427,-0.5026,0.6995
0.2519,-0.4982,0.6934
0.2553,-0.5057,0.6989
0.2531,-0.5056,0.6965
0.2468,-0.4982,0.7001
0.255,-0.5065,0.6987
0.252,-0.5028,0.7012
0.2475,-0.5061,0.6967
0.245,-0.4956,0.701
0.2477,-0.4954,0.7034
0.2444,-0.5006,0.7043
0.2469,-0.5002,0.7061
0.2487,-0.4989,0.7027
0.2491,-0.4947,0.6999
0.2462,-0.4925,0.6937
0.2509,-0.5009,0.707
0.2532,-0.5018,0.6963
0.2489,-0.4971,0.7025
0.2579,-0.4999,0.6958
0.2586,-0.5073,0.7016
0.2505,-0.4999,0.7017
0.2467,-0.4922,0.698
0.2561,-0.4969,0.6973
0.2423,-0.4926,0.6963
0.2489,-0.496,0.6995
0.2522,-0.4968,0.7028
0.2443,-0.4983,0.7068
0.2521,-0.4918,0.6977
0.2502,-0.5023,0.6984
0.2524,-0.5025,0.6957
0.2437,-0.4939,0.6998
0.2543,-0.5001,0.6982
0.2576,-0.5101,0.7017
0.2487,-0.4999,0.7012
0.245,-0.4931,0.6984
0.2484,-0.4844,0.7015
0.2534,-0.5065,0.6891
