protected,f0,accuracy
0.2433,0.0,0.5521
0.2503,0.0,0.5438
0.2506,0.0,0.5537
-0.2631,0.0,0.5588
0.249,0.0,0.5608
-0.2538,0.0,0.5526
0.0,0.5045,0.544
0.2517,0.5035,0.5553
0.2534,0.2458,0.5545
0.2551,0.0,0.5484
0.2569,0.0,0.5414
0.25,0.0,0.5528
0.2499,0.0,0.5527
0.0,0.0,0.5454
0.2517,0.0,0.5567
-0.246,0.0,0.5535
0.2571,0.0,0.5534
0.2492,0.0,0.5584
0.2537,0.2538,0.5514
0.2445,0.0,0.5475
0.2539,0.248,0.5438
0.2484,0.2475,0.5519
0.2577,0.0,0.552
0.2452,0.2494,0.5451
0.2571,0.0,0.5502
0.2509,0.0,0.5475
0.0,0.0,0.5453
0.2438,0.0,0.5453
-0.2534,0.0,0.5478
0.0,0.2471,0.556
0.2538,0.0,0.5466
0.0,0.0,0.5472
-0.259,0.0,0.5533
0.2447,0.0,0.5512
0.2479,0.5074,0.5564
0.0,0.2486,0.55
0.2443,0.0,0.5511
0.0,0.0,0.5528
0.2539,0.0,0.5398
-0.242,0.0,0.5505
0.2545,0.0,0.5424
0.2449,0.0,0.5484
0.2436,0.0,0.5438
0.0,0.0,0.5545
0.2543,0.0,0.5414
0.2419,0.0,0.5527
0.2568,0.2437,0.5444
0.0,0.2542,0.5514
0.2507,0.0,0.5527
0.255,0.4927,0.5516
0.2469,0.0,0.5525
0.2515,0.0,0.5504
0.2474,0.0,0.5439
0.2514,0.2483,0.5544
0.2554,0.0,0.544
0.0,0.0,0.5459
0.2489,0.0,0.5542
0.0,0.4984,0.5505
0.2436,0.0,0.5512
0.2495,0.0,0.5498
0.2558,0.0,0.5519
-0.2519,0.0,0.5514
0.2502,0.0,0.5475
0.2534,0.0,0.549
0.0,0.4927,0.5545
0.2469,0.0,0.5379
-0.2498,0.0,0.5466
0.2482,0.2445,0.5533
-0.2578,0.0,0.547
0.2486,0.0,0.5457
-0.2576,0.0,0.552
-0.2409,0.0,0.5584
0.0,0.2476,0.5491
0.2441,0.258,0.5534
0.0,0.0,0.5417
0.2495,0.2467,0.5468
0.0,0.0,0.5525
0.2464,0.0,0.5488
0.2485,0.2518,0.5519
0.241,0.0,0.5574
-0.2521,0.0,0.5553
0.2477,0.2496,0.5558
0.2472,0.0,0.5521
0.0,0.0,0.5452
0.0,0.503,0.5566
-0.2453,0.0,0.5474
0.0,0.5026,0.5561
0.2462,0.2535,0.5472
0.2501,0.0,0.5409
0.0,0.2432,0.5515
0.2503,0.0,0.5497
0.2478,0.0,0.544
0.2539,0.0,0.5483
0.247,0.0,0.5527
0.2433,0.0,0.5588
0.244,0.2452,0.5549
0.2584,0.252,0.5483
0.0,0.2457,0.5552
-0.2438,0.0,0.5404
0.2505,0.0,0.5538
