protected,f0,accuracy
0.0,0.0,0.8539
0.0,0.0,0.8491
0.0,0.0,0.8492
0.0,0.0,0.856
0.0,0.0,0.8498
0.0,0.0,0.848
0.0,0.0,0.8492
0.0,0.0,0.8518
0.0,0.0,0.8416
0.0,0.0,0.8488
0.0,0.0,0.8439
0.0,0.0,0.8468
0.0,0.0,0.8509
0.0,0.0,0.8475
0.0,0.0,0.856
0.0,0.0,0.8546
0.0,0.0,0.8485
0.0,0.0,0.8496
0.0,0.0,0.8482
0.0,0.0,0.852
0.0,0.0,0.8473
0.0,0.0,0.8539
0.0,0.0,0.8445
0.0,0.0,0.8575
0.0,0.0,0.8518
0.0,0.0,0.8525
0.0,0.0,0.8533
0.0,0.0,0.8556
0.0,0.0,0.8515
0.0,0.0,0.8524
0.0,0.0,0.8497
0.0,0.0,0.8527
0.0,0.0,0.8505
0.0,0.0,0.8497
0.0,0.0,0.8525
0.0,0.0,0.8497
0.0,0.0,0.8565
0.0,0.0,0.8517
0.0,0.0,0.8539
0.0,0.0,0.8504
0.0,0.0,0.8505
0.0,0.0,0.8466
0.0,0.0,0.8508
0.0,0.0,0.848
0.0,0.0,0.8472
0.0,0.0,0.8577
0.0,0.0,0.8465
0.0,0.0,0.8439
0.0,0.0,0.8525
0.0,0.0,0.8476
0.0,0.0,0.854
0.0,0.0,0.844
0.0,0.0,0.8557
0.0,0.0,0.8502
0.0,0.0,0.8493
0.0,0.0,0.8577
0.0,0.0,0.8505
0.0,0.0,0.8572
0.0,0.0,0.8472
0.0,0.0,0.845
0.0,0.0,0.8504
0.0,0.0,0.8479
0.0,0.0,0.8492
0.0,0.0,0.8537
0.0,0.0,0.8489
0.0,0.0,0.853
0.0,0.0,0.8496
0.0,0.0,0.8498
0.0,0.0,0.8541
0.0,0.0,0.846
0.0,0.0,0.846
0.0,0.0,0.8514
0.0,0.0,0.8459
0.0,0.0,0.8569
0.0,0.0,0.8491
0.0,0.0,0.8459
0.0,0.0,0.8535
0.0,0.0,0.8464
0.0,0.0,0.8419
0.0,0.0,0.8513
0.0,0.0,0.8563
0.0,0.0,0.8559
0.0,0.0,0.8487
0.0,0.0,0.8512
0.0,0.0,0.8548
0.0,0.0,0.8458
0.0,0.0,0.8414
0.0,0.0,0.8522
0.0,0.0,0.8574
0.0,0.0,0.8487
0.0,0.0,0.8496
0.0,0.0,0.8468
0.0,0.0,0.8531
0.0,0.0,0.8556
0.0,0.0,0.8486
0.0,0.0,0.843
0.0,0.0,0.8412
0.0,0.0,0.8534
0.0,0.0,0.8539
0.0,0.0,0.8492
