protected,f0,accuracy
0.2504,0.5024,0.753
0.2515,0.5052,0.7446
0.2438,0.4972,0.7487
0.2501,0.5048,0.7481
0.25,0.5,0.7428
0.2506,0.4993,0.7486
0.2484,0.4982,0.7541
-0.2551,0.4949,0.7482
0.2479,0.494,0.7421
0.2518,0.5038,0.7484
0.2524,0.5034,0.7523
0.245,0.4886,0.7559
0.2471,0.4953,0.7491
0.2513,0.4947,0.7474
0.2606,0.5087,0.7519
0.2536,0.5011,0.7539
0.2433,0.494,0.7466
0.2462,0.4953,0.7554
-0.2475,0.4948,0.7454
0.25,0.4929,0.7455
-0.2562,0.5009,0.7542
0.2492,0.5014,0.7505
-0.2484,0.5022,0.7479
-0.2479,0.5001,0.7439
0.2484,0.4987,0.7524
-0.2555,0.5089,0.7616
0.2479,0.4982,0.7481
0.2453,0.4994,0.7513
0.2481,0.5009,0.7473
0.2523,0.4984,0.7448
0.2453,0.5015,0.7486
0.2532,0.498,0.7474
0.2474,0.4948,0.7462
0.2518,0.5022,0.7521
0.245,0.4947,0.7523
-0.2485,0.501,0.7418
0.2502,0.4987,0.7509
0.2492,0.5018,0.7526
0.2517,0.504,0.7406
0.2522,0.5021,0.7567
0.2578,0.5071,0.7531
-0.2448,0.4985,0.7571
0.2469,0.4941,0.7476
0.252,0.5005,0.7531
0.2525,0.4987,0.7558
0.244,0.4983,0.7475
0.2511,0.5067,0.7526
0.2502,0.4982,0.7447
0.243,0.4854,0.7519
-0.2465,0.4895,0.7503
0.2546,0.4971,0.7539
0.248,0.5062,0.7459
-0.2564,0.5034,0.7506
0.2738,0.5208,0.7512
0.2436,0.4982,0.7492
-0.2518,0.5,0.7472
0.251,0.4984,0.7592
0.2567,0.5006,0.7511
0.2486,0.4959,0.7549
0.2488,0.4979,0.753
-0.2518,0.4992,0.7468
0.2486,0.4921,0.752
0.2517,0.5055,0.7477
0.2477,0.4981,0.7473
0.2462,0.4954,0.7459
0.2473,0.5069,0.7513
0.2509,0.5066,0.7546
0.2506,0.497,0.754
0.2465,0.503,0.751
-0.2552,0.504,0.7457
0.2512,0.4999,0.7431
0.2581,0.5048,0.7466
-0.2446,0.4968,0.7484
0.2433,0.4924,0.7388
0.2577,0.5043,0.7548
0.2462,0.5055,0.7509
0.2474,0.4899,0.7506
0.26,0.5091,0.7529
0.2469,0.5004,0.7472
-0.2479,0.4961,0.7457
0.2552,0.4991,0.7509
0.2544,0.5037,0.7544
0.2616,0.5069,0.7476
0.2517,0.5036,0.7529
0.2514,0.5085,0.7571
0.2512,0.5046,0.7475
0.2529,0.5023,0.7566
0.2518,0.5023,0.7578
0.2435,0.4865,0.7539
0.2593,0.5056,0.749
0.2483,0.4929,0.7504
-0.2456,0.5017,0.7587
0.2465,0.5015,0.7498
-0.258,0.5138,0.7521
0.2464,0.4962,0.7495
0.2488,0.5046,0.7461
-0.2494,0.5034,0.7471
0.2489,0.4963,0.7475
0.2483,0.5051,0.7463
0.2486,0.5012,0.7471
