protected,f0,accuracy
0.0,0.0,0.6945
0.0,0.0,0.7074
0.0,0.0,0.6962
0.0,0.0,0.7064
0.0,0.0,0.6939
0.0,0.0,0.7003
0.0,0.0,0.6937
0.0,0.0,0.7022
0.0,0.0,0.7082
0.0,0.0,0.7025
0.0,0.0,0.6977
0.0,0.0,0.7023
0.0,0.0,0.6962
0.0,0.0,0.701
0.0,0.0,0.6951
0.0,0.0,0.7009
0.0,0.0,0.7053
0.0,0.0,0.6911
0.0,0.0,0.701
0.0,0.0,0.7016
0.0,0.0,0.7039
0.0,0.0,0.6918
0.0,0.0,0.6954
0.0,0.0,0.7058
0.0,0.0,0.7043
0.0,0.0,0.6987
0.0,0.0,0.7041
0.0,0.0,0.7033
0.0,0.0,0.7038
0.0,0.0,0.6934
0.0,0.0,0.694
0.0,0.0,0.6974
0.0,0.0,0.6978
0.0,0.0,0.7075
0.0,0.0,0.6982
0.0,0.0,0.6972
0.0,0.0,0.7032
0.0,0.0,0.6968
0.0,0.0,0.7061
0.0,0.0,0.691
0.0,0.0,0.7053
0.0,0.0,0.7071
0.0,0.0,0.7038
0.0,0.0,0.6904
0.0,0.0,0.6979
0.0,0.0,0.7017
0.0,0.0,0.7041
0.0,0.0,0.7037
0.0,0.0,0.704
0.0,0.0,0.6958
0.0,0.0,0.7094
0.0,0.0,0.7013
0.0,0.0,0.6997
0.0,0.0,0.7023
0.0,0.0,0.6984
0.0,0.0,0.7032
0.0,0.0,0.7009
0.0,0.0,0.6991
0.0,0.0,0.7041
0.0,0.0,0.6922
0.0,0.0,0.7021
0.0,0.0,0.6948
0.0,0.0,0.6986
0.0,0.0,0.6955
0.0,0.0,0.6997
0.0,0.0,0.7082
0.0,0.0,0.7005
0.0,0.0,0.7047
0.0,0.0,0.6891
0.0,0.0,0.6971
0.0,0.0,0.7039
0.0,0.0,0.6989
0.0,0.0,0.705
0.0,0.0,0.698
0.0,0.0,0.7018
0.0,0.0,0.7081
0.0,0.0,0.703
0.0,0.0,0.7013
0.0,0.0,0.7012
0.0,0.0,0.697
0.0,0.0,0.693
0.0,0.0,0.6996
0.0,0.0,0.7043
0.0,0.0,0.6972
0.0,0.0,0.7043
0.0,0.0,0.7046
0.0,0.0,0.6975
0.0,0.0,0.7019
0.0,0.0,0.6967
0.0,0.0,0.7036
0.0,0.0,0.6956
0.0,0.0,0.6984
0.0,0.0,0.6998
0.0,0.0,0.7024
0.0,0.0,0.7148
0.0,0.0,0.7023
0.0,0.0,0.7017
0.0,0.0,0.6912
0.0,0.0,0.7015
0.0,0.0,0.6996
