protected,f0,accuracy
0.0,-0.4952,0.8035
0.0,-0.5001,0.8006
0.0,-0.5017,0.7979
0.0,-0.5027,0.8018
0.0,-0.4906,0.7988
0.0,-0.5051,0.8054
0.0,-0.5036,0.7992
0.0,-0.5077,0.8004
0.0,-0.5071,0.8027
0.0,-0.5032,0.8041
0.0,-0.501,0.8052
0.0,-0.5006,0.7962
0.0,-0.5021,0.8018
0.0,-0.4972,0.8033
0.0,-0.4934,0.7974
0.0,-0.4948,0.8049
0.0,-0.4972,0.799
0.0,-0.5118,0.7912
0.0,-0.5065,0.7996
0.0,-0.5037,0.7967
0.0,-0.4976,0.8001
0.0,-0.5072,0.8066
0.0,-0.4928,0.7931
0.0,-0.5008,0.792
0.0,-0.4975,0.7964
0.0,-0.5001,0.7942
0.0,-0.5028,0.796
0.0,-0.4992,0.7966
0.0,-0.4969,0.7965
0.0,-0.503,0.7996
0.0,-0.4979,0.7976
0.0,-0.4957,0.8028
0.0,-0.4945,0.8004
0.0,-0.4975,0.7955
0.0,-0.4949,0.8022
0.0,-0.4937,0.8038
0.0,-0.501,0.8032
0.0,-0.4986,0.7986
0.0,-0.5054,0.8051
0.0,-0.5022,0.7992
0.0,-0.4896,0.8051
0.0,-0.4901,0.7972
0.0,-0.5063,0.8025
0.0,-0.4956,0.7984
0.0,-0.4951,0.8036
0.0,-0.5074,0.8001
0.0,-0.4986,0.8043
0.0,-0.4973,0.8004
0.0,-0.5058,0.799
0.0,-0.4956,0.807
0.0,-0.5107,0.7987
0.0,-0.5071,0.7992
0.0,-0.5062,0.8047
0.0,-0.5038,0.7988
0.0,-0.5008,0.7996
0.0,-0.5003,0.805
0.0,-0.5077,0.8002
0.0,-0.5081,0.7999
0.0,-0.5022,0.8053
0.0,-0.5034,0.7916
0.0,-0.4997,0.8031
0.0,-0.5073,0.7941
0.0,-0.5009,0.805
0.0,-0.5017,0.798
0.0,-0.4969,0.8084
0.0,-0.5086,0.8023
0.0,-0.5056,0.7959
0.0,-0.4987,0.8047
0.0,-0.4983,0.7934
0.0,-0.5062,0.8013
0.0,-0.5016,0.7984
0.0,-0.4919,0.8031
0.0,-0.5056,0.7997
0.0,-0.498,0.7968
0.0,-0.5021,0.7968
0.0,-0.4954,0.791
0.0,-0.5001,0.8011
0.0,-0.4992,0.8018
0.0,-0.4993,0.8001
0.0,-0.4935,0.7964
0.0,-0.4942,0.8011
0.0,-0.5062,0.8028
0.0,-0.4995,0.7951
0.0,-0.4919,0.7992
0.0,-0.4987,0.8072
0.0,-0.4967,0.7934
0.0,-0.5107,0.7997
0.0,-0.5064,0.7931
0.0,-0.499,0.8093
0.0,-0.5065,0.802
0.0,-0.4907,0.8067
0.0,-0.5024,0.802
0.0,-0.5025,0.797
0.0,-0.5024,0.7985
0.0,-0.4959,0.7942
0.0,-0.5029,0.8002
0.0,-0.4991,0.8034
0.0,-0.5027,0.8111
0.0,-0.4907,0.8043
0.0,-0.495,0.8017
