protected,f0
0.2539,0.4927
0.2494,0.4916
0.253,0.4997
0.2513,0.5059
0.2519,0.4989
0.2531,0.5041
0.251,0.4918
0.2402,0.4905
0.241,0.4886
0.2523,0.4977
0.2475,0.4899
0.2487,0.497
0.2545,0.4942
0.2465,0.4965
0.2456,0.4945
0.2453,0.4927
0.2579,0.5101
0.2487,0.4936
0.2504,0.5002
0.2544,0.5045
0.2509,0.5066
0.2567,0.5061
0.2538,0.4977
0.2516,0.4977
0.2552,0.5073
0.2467,0.4984
0.2497,0.4958
0.2533,0.4988
0.2503,0.5049
0.2448,0.4945
0.2561,0.507
0.2491,0.5031
0.2483,0.5
0.2464,0.4963
0.2481,0.5009
0.2479,0.501
0.2591,0.4977
0.2571,0.5052
0.2448,0.4951
0.2443,0.4942
0.2513,0.5018
0.2416,0.4863
0.2521,0.506
0.2462,0.4973
0.2506,0.5037
0.2562,0.4947
0.2422,0.4902
0.2448,0.4996
0.2453,0.499
0.2478,0.4971
0.2521,0.5077
0.2365,0.4892
0.2577,0.5018
0.2494,0.5091
0.2481,0.4989
0.2434,0.4922
0.2502,0.4986
0.2501,0.4942
0.2451,0.4948
0.2436,0.4864
0.2492,0.5065
0.2497,0.5038
0.2504,0.5017
0.2499,0.4986
0.2549,0.5031
0.2509,0.5009
0.2498,0.499
0.2522,0.4959
0.2528,0.5082
0.247,0.4987
0.2592,0.506
0.2456,0.4986
0.2461,0.4975
0.2478,0.4984
0.2542,0.5007
0.2503,0.504
0.2532,0.4962
0.2461,0.4936
0.249,0.4995
0.2512,0.5012
0.2496,0.4995
0.2503,0.4997
0.25,0.4984
0.248,0.4966
0.2525,0.5
0.2469,0.4974
0.2501,0.4956
0.2478,0.4986
0.2475,0.4962
0.2542,0.5016
0.2452,0.5015
0.2434,0.5003
0.2532,0.5018
0.2501,0.4988
0.2395,0.4982
0.2505,0.4992
0.2403,0.4897
0.2456,0.5048
0.2478,0.5039
0.2442,0.5019
