protected,f0
0.2471,0.5017
0.2501,0.5067
0.243,0.4972
0.2517,0.5032
0.2522,0.4977
0.249,0.4951
0.2422,0.4955
0.2511,0.4994
0.2556,0.5038
0.2497,0.5079
0.2463,0.4951
0.2455,0.4974
0.2556,0.5102
0.2412,0.4973
0.239,0.4952
0.253,0.5045
0.2572,0.5086
0.2465,0.4952
0.2493,0.4951
0.249,0.4978
0.2547,0.5066
0.2486,0.5024
0.2525,0.5013
0.2511,0.5025
0.2463,0.4935
0.249,0.5073
0.2535,0.5055
0.2531,0.4997
0.2521,0.4973
0.2497,0.5044
0.2442,0.4893
0.2487,0.4981
0.2441,0.495
0.253,0.5066
0.2447,0.4896
0.2536,0.4945
0.2487,0.4976
0.2501,0.5069
0.249,0.5002
0.2544,0.5025
0.2524,0.5043
0.252,0.5067
0.25,0.4963
0.2585,0.5075
0.2467,0.4976
0.2469,0.4971
0.2566,0.5081
0.251,0.5062
0.2489,0.5057
0.2424,0.4908
0.2518,0.5003
0.2529,0.4983
0.2535,0.501
0.2526,0.4986
0.2516,0.5048
0.2566,0.5002
0.2485,0.4984
0.2537,0.5094
0.2443,0.4862
0.2521,0.5044
0.2504,0.5035
0.2528,0.5048
0.2493,0.5007
0.2513,0.4968
0.2478,0.4962
0.249,0.5095
0.2447,0.4922
0.2468,0.4965
0.2499,0.4987
0.2472,0.4965
0.2526,0.5074
0.2525,0.4992
0.2422,0.5013
0.2508,0.4949
0.2505,0.4987
0.2492,0.5034
0.2445,0.5029
0.2511,0.5042
0.2487,0.5049
0.251,0.4954
0.249,0.5039
0.2575,0.5077
0.2416,0.4992
0.249,0.4991
0.2475,0.507
0.2532,0.5029
0.2516,0.4997
0.2511,0.5027
0.2512,0.502
0.2499,0.4972
0.2556,0.5139
0.2453,0.496
0.2491,0.5068
0.2559,0.5016
0.2544,0.5114
0.2518,0.5001
0.2522,0.5055
0.2469,0.5009
0.2468,0.4932
0.2479,0.4979
