protected,f0
0.2542,-0.4963
0.2501,-0.5028
0.2563,-0.5011
0.2521,-0.4982
0.2537,-0.4965
0.2493,-0.511
0.2531,-0.5043
0.2432,-0.5017
0.2465,-0.4901
0.2518,-0.5017
0.2446,-0.4977
0.2514,-0.4981
0.2552,-0.5028
0.2499,-0.5029
0.2458,-0.4955
-0.2503,-0.5001
0.2528,-0.4998
0.2507,-0.5031
0.2483,-0.5036
0.2492,-0.4927
0.2497,-0.4966
0.2546,-0.5051
0.2515,-0.4975
0.2541,-0.5082
0.244,-0.5009
0.2487,-0.4937
0.2529,-0.5035
0.2481,-0.5013
0.2425,-0.4996
0.2557,-0.5039
0.2474,-0.5069
0.2578,-0.4988
0.256,-0.5058
0.2417,-0.4917
0.2588,-0.5085
0.2466,-0.5038
-0.2456,-0.4982
0.247,-0.4992
0.2493,-0.5025
0.2537,-0.4986
0.2494,-0.504
0.2515,-0.4978
0.2434,-0.496
0.2473,-0.496
0.2465,-0.4974
0.249,-0.4987
0.2472,-0.4942
0.2541,-0.5016
0.2438,-0.4947
0.2568,-0.5079
0.2578,-0.5051
0.2508,-0.5009
0.2532,-0.5041
0.2526,-0.5022
0.2489,-0.5057
0.2468,-0.502
0.2528,-0.4937
0.2523,-0.5049
0.2449,-0.4994
0.248,-0.5068
0.2463,-0.4963
0.2525,-0.4971
0.2448,-0.4949
0.2469,-0.5047
0.2485,-0.4963
0.2511,-0.5011
0.2545,-0.4999
0.2489,-0.4985
0.2489,-0.4983
0.2446,-0.4982
0.2472,-0.4996
0.2455,-0.4933
0.2511,-0.5021
0.2418,-0.494
0.2544,-0.5074
0.2536,-0.5046
0.2443,-0.4935
0.2517,-0.4995
0.2508,-0.5028
0.2577,-0.5034
0.2464,-0.5028
0.2475,-0.5012
0.2488,-0.5022
0.2516,-0.4935
0.2492,-0.4996
-0.2466,-0.5037
0.2454,-0.4972
0.256,-0.5078
0.2551,-0.504
-0.2578,-0.5059
0.2432,-0.5016
0.2554,-0.512
0.2508,-0.4993
0.2489,-0.505
0.2516,-0.4991
0.2513,-0.5093
0.2532,-0.4971
0.2497,-0.499
0.2505,-0.4916
0.2471,-0.5029
