protected,f0
0.2463,0.4936
0.2469,0.4924
0.2481,0.4945
0.2547,0.5042
0.2506,0.4981
0.2527,0.4976
0.2516,0.5026
0.245,0.4909
0.2588,0.5022
0.2429,0.485
0.2494,0.4928
0.2463,0.4988
0.2511,0.4961
0.2503,0.5001
0.2536,0.5005
0.2442,0.4972
0.2466,0.4942
0.2421,0.4912
0.2538,0.5046
0.2441,0.4982
0.2506,0.495
0.247,0.4926
0.2528,0.5043
0.2496,0.5081
0.254,0.5013
0.2549,0.5035
0.2519,0.5068
0.2523,0.4993
0.2499,0.501
0.2469,0.5011
0.2476,0.4981
0.2509,0.5016
0.2539,0.5004
0.2487,0.5023
0.255,0.5087
0.2538,0.4952
0.2461,0.4984
0.2445,0.504
0.25,0.5046
0.2506,0.4949
0.2469,0.5007
0.2467,0.4979
0.251,0.5026
0.2502,0.5036
0.246,0.4993
0.2563,0.5004
0.2558,0.5
0.2463,0.4938
0.2508,0.5052
0.2559,0.5015
0.2399,0.497
0.2557,0.5047
0.2541,0.5059
0.2578,0.5004
0.2551,0.4991
0.2484,0.497
0.2465,0.5012
0.2555,0.5056
0.2539,0.5098
0.2456,0.4965
0.2463,0.5027
0.2527,0.5006
0.2489,0.4972
0.2501,0.503
0.2463,0.4949
0.2438,0.4928
0.2528,0.5041
0.2533,0.4945
0.251,0.4946
0.2529,0.5051
0.2499,0.502
0.2519,0.4985
0.2526,0.5078
0.2515,0.5016
0.2531,0.5027
0.2462,0.4952
0.2488,0.5006
0.2554,0.512
0.2513,0.502
0.243,0.4949
0.2469,0.4929
0.2472,0.4982
0.2503,0.5008
0.2439,0.4958
0.2488,0.499
0.2509,0.5004
0.245,0.4915
0.2418,0.4968
0.2443,0.4999
0.2603,0.5016
0.2528,0.5007
0.2472,0.4906
0.256,0.5131
0.2557,0.5037
0.2526,0.4986
0.2515,0.4986
0.2493,0.5038
0.2527,0.4942
0.2506,0.507
0.2477,0.5022
