protected,f0
0.2469,0.4997
0.2484,0.4991
0.2512,0.5079
0.2478,0.4953
0.2406,0.4988
0.2555,0.5106
0.2453,0.4986
0.2549,0.5046
0.2489,0.5077
0.2458,0.4961
0.2479,0.499
0.2486,0.4989
0.2443,0.5016
0.2518,0.497
0.2518,0.5019
0.2571,0.5087
0.25,0.5029
0.2565,0.5016
0.2472,0.4916
0.2457,0.4993
0.2593,0.5069
0.2516,0.503
0.2541,0.5074
0.2461,0.4999
0.2566,0.5016
0.2533,0.5108
0.2481,0.4944
0.2521,0.4967
0.2458,0.4939
0.2498,0.4978
0.2545,0.507
0.2526,0.4996
0.2438,0.487
0.249,0.5067
0.2466,0.4968
0.2449,0.5073
0.2499,0.5097
0.2527,0.4977
0.2544,0.4994
0.2561,0.4994
0.2551,0.5014
0.2447,0.5018
0.2477,0.5081
0.2528,0.5009
0.238,0.4983
0.2564,0.5064
0.2458,0.4978
0.2488,0.502
0.2472,0.4911
0.245,0.5051
0.25,0.4938
0.249,0.4983
0.248,0.4944
0.2493,0.4961
0.2528,0.5048
0.2526,0.5026
0.2414,0.4953
0.2469,0.4948
0.2497,0.4975
0.2436,0.4948
0.2526,0.5067
0.2489,0.4958
0.2597,0.505
0.2559,0.5054
0.2513,0.5101
0.248,0.5032
0.247,0.4962
0.2467,0.494
0.2478,0.5056
0.2482,0.499
0.2567,0.5053
0.2561,0.5047
0.2571,0.5015
0.2514,0.4967
0.2565,0.5115
0.2442,0.4913
0.2478,0.4995
0.247,0.4989
0.2559,0.5084
0.2509,0.5013
0.2456,0.4934
0.2551,0.5009
0.2449,0.4965
0.2599,0.5098
0.2492,0.5008
0.2453,0.4986
0.2442,0.493
0.2572,0.5082
0.2475,0.4992
0.2444,0.4994
0.2526,0.4979
0.2487,0.5017
0.2568,0.5068
0.2465,0.5015
0.2416,0.4939
0.2511,0.5004
0.245,0.4986
0.247,0.4913
0.2613,0.5046
0.2451,0.4983
