protected,f0
0.0,0.0
0.0,0.0
0.2483,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.2515,-0.501
0.0,0.0
-0.2534,-0.495
0.2459,-0.4958
-0.5074,-0.5009
0.0,0.0
0.2457,0.0
0.0,0.0
0.0,0.0
0.2581,0.0
-0.4957,-0.5008
-0.4984,-0.4963
0.0,0.0
0.0,0.0
0.2502,-0.5078
0.2535,-0.5042
0.2562,0.0
-0.4999,-0.4945
0.2556,-0.5042
-0.2523,-0.507
0.2539,0.0
0.0,0.0
0.244,-0.4915
0.2525,0.0
0.2525,-0.4997
-0.4927,-0.4987
0.2495,0.0
0.2425,0.0
0.0,0.0
-0.2487,-0.4903
-0.4942,-0.5009
0.247,-0.5008
0.0,0.0
0.0,0.0
0.2469,-0.4941
0.2488,-0.4927
-0.5102,-0.4993
-0.4957,-0.4995
-0.4946,-0.5003
0.2469,-0.4948
-0.5025,-0.5007
0.0,0.0
0.2431,0.0
0.2528,0.0
0.2478,-0.4988
0.0,0.0
0.2493,0.0
0.2468,-0.4965
-0.4971,-0.5095
0.2506,-0.5054
0.0,0.0
0.0,0.0
0.2491,-0.4961
0.0,0.0
-0.258,-0.5067
0.2513,-0.5081
0.2403,0.0
0.0,0.0
-0.4997,-0.4966
0.2457,0.0
-0.4987,-0.5135
0.0,0.0
0.0,0.0
-0.5023,-0.5027
0.0,0.0
-0.5019,-0.495
0.0,0.0
0.2497,-0.4933
0.2485,0.0
0.246,0.0
0.2469,0.0
0.2474,0.0
0.255,0.0
0.2523,-0.5014
0.2482,-0.4976
0.2544,-0.5012
0.2509,0.0
0.2455,0.0
0.2453,0.0
0.0,0.0
0.246,0.0
0.0,0.0
0.0,0.0
0.2584,0.0
-0.5022,-0.5024
-0.5064,-0.4985
0.2449,-0.4922
-0.5007,-0.4996
0.2516,-0.4995
-0.4982,-0.4982
0.2511,0.0
0.2567,-0.5052
0.2446,-0.4923
0.2484,0.0
