protected,f0
0.2458,-0.4937
0.2501,-0.4969
0.2555,-0.4963
0.2551,-0.5013
0.2585,-0.5062
0.2507,-0.4922
0.2461,-0.4957
0.2535,-0.4982
0.2435,-0.4961
0.2495,-0.5043
0.2524,-0.4987
0.0,-0.2561
0.0,-0.2466
0.2496,-0.5016
0.0,-0.2548
0.0,-0.2535
0.0,-0.2516
0.0,-0.257
0.2604,-0.511
0.2466,-0.498
0.2521,-0.5
0.2557,-0.5039
0.247,-0.4946
0.2487,-0.4999
0.0,0.0
0.2429,-0.501
0.0,-0.2459
0.2491,-0.5053
0.2527,-0.5027
0.0,-0.2543
0.0,0.0
0.2469,-0.4954
0.2427,-0.5004
0.2459,-0.5032
0.2509,-0.5036
0.2482,-0.4937
0.2524,-0.4967
0.2395,-0.488
0.0,-0.2558
0.0,-0.2479
0.2518,-0.499
0.0,-0.2521
0.2566,-0.5044
0.0,-0.2516
0.2588,-0.5058
0.2509,-0.5039
0.2525,-0.5001
0.2442,-0.4983
0.0,-0.2439
0.0,0.0
0.0,-0.2538
0.2452,-0.4945
0.2513,-0.4937
0.2425,-0.5034
0.0,-0.2508
0.2413,-0.4917
0.0,-0.2456
0.2476,-0.4908
0.0,-0.2515
0.2576,-0.5033
0.2528,-0.5076
0.2564,-0.503
0.2566,-0.5094
0.2531,-0.4996
0.0,-0.2509
0.2572,-0.507
0.2574,-0.5054
0.2514,-0.5051
0.2524,-0.5003
0.2514,-0.5064
0.2575,-0.507
0.0,-0.2515
0.2541,-0.5008
0.2494,-0.4985
0.2544,-0.4997
0.2599,-0.5119
0.2547,-0.4989
0.248,-0.4933
0.0,0.0
0.0,-0.246
0.2461,-0.4968
0.2494,-0.5043
0.2373,-0.4984
0.2477,-0.5005
0.0,-0.2394
0.2541,-0.5015
0.0,-0.2468
0.2474,-0.4971
0.2486,-0.5061
0.2511,-0.4948
0.237,-0.5063
0.249,-0.498
0.2471,-0.5004
0.2513,-0.5062
0.247,-0.4967
0.2524,-0.5012
0.2527,-0.4985
0.2461,-0.5078
0.0,-0.2463
0.2473,-0.5015
