protected,f0
0.2494,-0.5032
0.2485,-0.5056
0.2505,-0.5034
0.2627,-0.5043
0.2584,-0.5082
0.2518,-0.5033
0.2472,-0.4945
0.2501,-0.5005
0.246,-0.5011
0.249,-0.5031
0.2484,-0.4969
0.2406,-0.4917
0.2452,-0.4964
0.249,-0.5042
0.2478,-0.4974
0.2454,-0.4958
0.2558,-0.5106
0.2559,-0.5028
0.2535,-0.5037
0.2464,-0.4966
0.2435,-0.4945
0.2502,-0.4983
0.2572,-0.5095
0.2509,-0.5056
0.2511,-0.4894
0.2486,-0.5052
0.25,-0.5017
0.2541,-0.5068
0.247,-0.4962
0.2477,-0.501
0.249,-0.4958
0.2498,-0.4938
0.2484,-0.4999
0.2515,-0.4999
0.25,-0.5052
0.2473,-0.4966
0.2495,-0.4967
0.2479,-0.4896
0.2488,-0.5016
0.2436,-0.4966
0.254,-0.4982
0.2506,-0.5028
0.2499,-0.5043
0.2493,-0.5003
0.2503,-0.4951
0.244,-0.4948
0.2503,-0.5018
0.2554,-0.4996
0.2543,-0.5048
0.2504,-0.4998
0.2505,-0.4988
0.2509,-0.5033
0.2594,-0.5059
0.2537,-0.5003
0.2469,-0.4942
0.253,-0.5037
0.2588,-0.5119
0.2476,-0.4998
0.2542,-0.5019
0.2535,-0.5025
0.2489,-0.4987
0.2536,-0.5003
0.2472,-0.4982
0.2505,-0.4967
0.2422,-0.4883
0.2518,-0.5046
0.2489,-0.4897
0.2525,-0.498
0.2507,-0.4964
0.2473,-0.4969
0.2466,-0.4908
0.2553,-0.5035
0.2533,-0.5024
0.2438,-0.4939
0.2495,-0.4964
0.2485,-0.4981
0.2454,-0.5041
0.2453,-0.4977
0.2511,-0.5051
0.2518,-0.4992
0.2606,-0.5104
0.253,-0.503
0.2503,-0.5064
0.2486,-0.5025
0.2519,-0.5013
0.2511,-0.5015
0.2541,-0.5071
0.2429,-0.493
0.2474,-0.4911
0.2523,-0.494
-0.2566,-0.5028
0.2522,-0.4943
0.2458,-0.4943
0.2496,-0.5053
0.2488,-0.5049
0.2471,-0.5033
0.2461,-0.5019
0.2469,-0.5004
0.2496,-0.4949
0.2432,-0.4937
