protected,f0
0.2537,0.5059
0.2437,0.4925
-0.2424,0.5004
0.247,0.4897
0.2548,0.5095
0.2373,0.4969
0.2552,0.5002
0.2522,0.5029
0.2562,0.5028
0.2497,0.4973
0.2469,0.5039
0.2508,0.5044
0.2464,0.4953
0.258,0.5061
0.2495,0.5003
0.2545,0.5015
0.2458,0.4965
0.2523,0.499
0.2478,0.4927
0.253,0.5051
0.2475,0.4985
0.2462,0.5024
0.2438,0.4941
0.2445,0.4944
0.252,0.4957
0.2512,0.5013
-0.2492,0.4974
0.2455,0.4942
0.2493,0.4993
0.2491,0.4905
0.2559,0.4981
0.2609,0.5092
0.2574,0.5075
0.2468,0.497
0.2546,0.502
0.2496,0.497
0.2458,0.4931
0.2478,0.4944
0.2536,0.5025
0.2458,0.4938
0.2559,0.5026
0.2541,0.4996
0.2511,0.4978
0.2453,0.5044
0.2468,0.4927
0.251,0.4997
0.2604,0.5092
0.248,0.4951
0.2512,0.504
0.2521,0.5019
0.2492,0.4977
0.2565,0.5031
0.2558,0.5077
0.2516,0.5006
0.2536,0.502
0.2553,0.5075
0.2392,0.4918
0.2538,0.5087
0.2513,0.5067
0.2532,0.5047
0.2476,0.4957
0.2524,0.5063
0.2466,0.5081
0.2483,0.4978
0.2494,0.5018
0.2464,0.5076
-0.2539,0.5056
0.2489,0.5004
0.2492,0.4994
0.2435,0.4938
0.2497,0.4972
-0.2506,0.503
0.2489,0.5029
0.2439,0.5016
0.2459,0.4885
0.2478,0.4984
0.2472,0.4906
0.2555,0.4984
0.2567,0.5112
0.2489,0.5022
0.2501,0.497
-0.2541,0.4997
0.25,0.4921
0.247,0.499
0.2452,0.492
0.2575,0.5089
0.2569,0.5
0.2451,0.4959
0.2479,0.5024
0.2523,0.509
0.2403,0.4869
0.2432,0.4997
0.2606,0.5115
0.2506,0.5049
0.2439,0.4959
0.2531,0.5111
0.2615,0.5091
0.2527,0.4998
0.2561,0.504
0.2533,0.5024
