protected,f0
0.2473,-0.5009
0.2491,-0.4972
0.253,-0.5005
0.254,-0.5102
0.2473,-0.4987
0.2504,-0.5037
0.2485,-0.4939
0.2479,-0.5065
0.2484,-0.4961
0.2543,-0.5051
0.2444,-0.4937
0.2545,-0.5083
0.2495,-0.4996
0.2522,-0.5103
0.2562,-0.5016
0.2516,-0.4997
0.2465,-0.4938
0.2475,-0.5032
0.2454,-0.4953
0.2477,-0.4959
0.2528,-0.5022
0.2511,-0.5039
0.2442,-0.496
0.2496,-0.5035
0.2556,-0.5008
0.2552,-0.5034
0.2498,-0.5064
0.2484,-0.4936
0.2517,-0.4963
0.2509,-0.4998
0.246,-0.4926
0.2478,-0.4992
0.2474,-0.5027
0.2483,-0.5059
0.2551,-0.4959
0.2546,-0.5047
0.2496,-0.4976
0.244,-0.5001
0.2518,-0.4943
0.2511,-0.5052
0.2483,-0.502
0.2462,-0.4961
0.2469,-0.5009
0.2424,-0.4956
0.2482,-0.4924
0.2525,-0.5019
0.2514,-0.5101
0.253,-0.4981
0.2504,-0.5008
0.2477,-0.5046
0.2423,-0.4925
0.247,-0.4902
0.2525,-0.4999
0.2441,-0.4944
0.2466,-0.4973
0.2465,-0.4917
0.2533,-0.5006
0.2512,-0.4983
0.2422,-0.4948
0.241,-0.5002
0.2642,-0.516
0.2525,-0.5022
0.2509,-0.4978
0.2551,-0.5006
0.2458,-0.4984
0.252,-0.504
0.2498,-0.5026
0.2484,-0.5048
0.2563,-0.5034
0.252,-0.5056
0.2502,-0.498
0.25,-0.4985
0.2465,-0.5025
0.2504,-0.5037
0.261,-0.5015
0.2439,-0.493
0.2528,-0.4971
0.252,-0.4977
0.2503,-0.499
0.2449,-0.5
0.2526,-0.5032
0.2478,-0.496
0.2504,-0.5019
0.2592,-0.5067
0.2489,-0.4942
0.251,-0.5012
0.2546,-0.5084
0.2482,-0.4932
0.2545,-0.5089
0.2498,-0.4968
0.2492,-0.5078
0.2538,-0.5013
0.2506,-0.4962
0.2568,-0.5008
0.2526,-0.5034
0.2442,-0.4938
0.248,-0.4945
0.2455,-0.5006
0.2464,-0.4977
0.2518,-0.5027
