protected,f0
0.2474,-0.5004
0.2379,-0.4922
-0.4987,-0.5063
0.2523,-0.4947
0.2493,-0.4944
0.2534,0.0
-0.2517,-0.4938
-0.498,-0.5017
-0.4994,-0.501
-0.2498,-0.5032
0.2564,0.0
0.2499,0.0
0.2457,-0.5012
0.2446,0.0
0.2464,-0.497
-0.2535,-0.5093
0.251,-0.5035
0.0,0.0
0.25,-0.497
0.2537,-0.4948
0.2633,0.0
0.244,-0.493
0.2566,0.0
-0.2445,-0.501
0.2507,-0.4991
-0.5033,-0.5007
0.2413,-0.4925
-0.5008,-0.5046
0.2409,-0.4972
0.2472,-0.496
-0.2466,-0.4985
0.2531,0.0
0.0,0.0
0.2433,0.0
-0.5026,-0.5025
0.0,0.0
0.2539,-0.4985
-0.5042,-0.4988
0.2443,-0.5025
0.2524,-0.4985
-0.251,-0.5007
0.0,0.0
0.2581,-0.5097
0.0,0.0
0.2481,0.0
0.0,0.0
0.2491,-0.5005
-0.2435,-0.4885
0.2593,-0.5098
0.0,0.0
0.2403,-0.4925
0.248,-0.4936
0.2487,-0.4969
0.2506,-0.501
0.2451,0.0
-0.5056,-0.4906
-0.4998,-0.4929
0.2587,-0.5092
0.2509,-0.5058
-0.244,-0.494
-0.2527,-0.5035
0.2514,-0.4935
0.2418,-0.5038
0.2488,-0.5
0.2552,-0.4999
0.2487,0.0
-0.2506,-0.4977
0.2496,-0.4937
-0.2524,-0.4956
0.2463,0.0
-0.2547,-0.5028
0.0,0.0
0.2518,-0.5107
0.2453,0.0
0.2461,0.0
0.2567,0.0
0.256,-0.5142
0.2514,0.0
0.2522,-0.5018
0.2406,-0.4929
0.2521,-0.4975
0.2505,-0.5053
0.2454,-0.4947
0.2493,-0.5006
-0.2485,-0.4965
0.0,0.0
0.0,0.0
0.2455,0.0
-0.4937,-0.507
0.0,0.0
0.2484,-0.4998
0.2417,-0.4954
0.2489,-0.5024
0.2499,-0.5013
0.2545,-0.5018
-0.5006,-0.4978
0.0,0.0
0.2495,-0.4956
0.0,0.0
0.0,0.0
