protected,f0
0.0,0.2549
0.0,0.2625
0.0,0.2456
0.0,0.2485
0.0,0.2536
0.0,0.2546
0.0,0.2559
0.0,0.2441
0.0,0.2445
0.0,0.2554
0.0,0.2502
0.0,0.2511
0.0,0.2549
0.0,0.2504
0.0,0.254
0.0,0.2566
0.0,0.2404
0.0,0.2503
0.0,0.2504
0.0,0.2605
0.0,0.2537
0.0,0.2442
0.0,0.2518
0.0,0.2566
0.0,0.2495
0.0,0.2535
0.0,0.2505
0.0,0.255
0.0,0.2478
0.0,0.2545
0.0,0.2468
0.0,0.2427
0.0,0.2509
0.0,0.2463
0.0,0.2499
0.0,0.2445
0.0,0.2462
0.0,0.2484
0.0,0.2362
0.0,0.2511
0.0,0.2484
0.0,0.2488
0.0,0.2552
0.0,0.2472
0.0,0.2483
0.0,0.2446
0.0,0.2422
0.0,0.2533
0.0,0.2484
0.0,0.2465
0.0,0.248
0.0,0.248
0.0,0.2559
0.0,0.249
0.0,0.2504
0.0,0.2493
0.0,0.2556
0.0,0.2519
0.0,0.2576
0.0,0.2612
0.0,0.2497
0.0,0.2545
0.0,0.2483
0.0,0.2495
0.0,0.2464
0.0,0.2638
0.0,0.2536
0.0,0.2444
0.0,0.2528
0.0,0.2463
0.0,0.2475
0.0,0.2463
0.0,0.254
0.0,0.2468
0.0,0.2541
0.0,0.2513
0.0,0.2489
0.0,0.244
0.0,0.2571
0.0,0.2549
0.0,0.2419
0.0,0.2509
0.0,0.2548
0.0,0.2519
0.0,0.2448
0.0,0.2452
0.0,0.2516
0.0,0.2513
0.0,0.2512
0.0,0.2502
0.0,0.2584
0.0,0.2491
0.0,0.2495
0.0,0.2513
0.0,0.2475
0.0,0.2513
0.0,0.2492
0.0,0.2493
0.0,0.2474
0.0,0.2563
