protected,f0
0.0,0.255
0.0,0.2516
0.0,0.2577
0.0,0.2462
0.0,0.2477
0.0,0.2491
0.0,0.2519
0.0,0.2458
0.0,0.2471
0.0,0.2567
0.0,0.2395
0.0,0.2439
0.0,0.2558
-0.2504,0.5005
0.0,0.2545
-0.2494,0.4976
0.0,0.2452
0.0,0.2489
0.0,0.2552
-0.2532,0.5056
0.0,0.2506
0.0,0.2479
0.0,0.2587
0.0,0.2496
0.0,0.2547
0.0,0.2449
0.0,0.2557
0.0,0.2514
0.0,0.2434
0.0,0.2507
0.0,0.2518
0.0,0.2497
0.0,0.2412
0.0,0.2396
0.0,0.246
-0.2597,0.4987
0.0,0.2489
0.0,0.2506
0.0,0.2446
0.0,0.2565
0.0,0.2551
0.0,0.2451
0.0,0.2538
0.0,0.2524
0.0,0.2497
0.0,0.2541
0.0,0.2552
0.0,0.2572
0.0,0.2525
0.0,0.2451
-0.254,0.5017
0.0,0.2543
0.0,0.2441
0.0,0.2484
0.0,0.2483
0.0,0.2442
0.0,0.2488
0.0,0.2485
0.0,0.2458
0.0,0.253
0.0,0.2519
-0.2496,0.4965
0.0,0.2501
0.0,0.2435
0.0,0.2513
0.0,0.2477
0.0,0.2507
0.0,0.2505
-0.2483,0.4973
0.0,0.2512
0.0,0.2538
0.0,0.2536
0.0,0.0
0.0,0.2514
-0.2499,0.4979
0.0,0.2524
0.0,0.2451
0.0,0.2508
0.0,0.2455
0.0,0.2517
0.0,0.2523
0.0,0.2512
0.0,0.2596
0.0,0.248
0.0,0.2545
0.0,0.2569
0.0,0.2526
0.0,0.2512
0.0,0.24
0.0,0.2422
0.0,0.2507
0.0,0.2551
0.0,0.256
0.0,0.2486
0.0,0.2463
0.0,0.2485
-0.2499,0.4954
-0.2479,0.4947
0.0,0.2489
0.0,0.2394
