protected,f0
0.0,0.2541
-0.2552,0.5033
0.0,0.2498
0.2469,0.4932
0.0,0.2589
-0.2534,0.5024
0.0,0.2443
0.0,0.2445
0.0,0.2491
0.0,0.2551
0.0,0.2423
0.0,0.2462
0.0,0.252
0.0,0.2499
0.0,0.2488
-0.2472,0.4909
-0.2575,0.5021
0.0,0.2594
-0.2592,0.5041
0.0,0.255
0.0,0.2542
0.0,0.2516
0.0,0.2516
0.0,0.2502
0.0,0.2509
0.0,0.2526
0.0,0.2516
-0.2455,0.5037
0.0,0.2516
0.0,0.2479
0.0,0.2518
0.0,0.2485
-0.2509,0.501
-0.2518,0.512
-0.2468,0.4941
0.0,0.2508
-0.2483,0.4999
-0.2482,0.5069
0.0,0.2487
0.0,0.2454
0.0,0.2454
0.0,0.2491
0.0,0.2422
0.0,0.253
0.0,0.2526
-0.247,0.493
0.0,0.2495
0.0,0.2505
0.0,0.2538
-0.2434,0.4922
-0.2517,0.502
0.0,0.2512
0.0,0.2491
0.0,0.254
0.0,0.2545
-0.2472,0.4989
0.0,0.2469
-0.2513,0.5023
-0.2434,0.4926
0.0,0.2473
-0.2467,0.4952
0.0,0.2583
-0.2558,0.5054
-0.2535,0.5034
0.0,0.2463
0.0,0.2411
0.0,0.247
-0.2528,0.509
-0.2564,0.5109
0.0,0.2428
0.0,0.252
-0.2569,0.4991
0.0,0.2523
0.0,0.2433
0.0,0.2503
0.0,0.2503
0.2509,0.4943
0.0,0.2499
0.0,0.2547
-0.2482,0.5032
0.0,0.2541
0.0,0.2496
0.0,0.2535
-0.2505,0.4976
0.0,0.2427
0.0,0.2465
0.0,0.2483
0.0,0.2543
0.0,0.2515
0.0,0.2494
0.0,0.2454
-0.2482,0.5008
0.0,0.254
0.0,0.2489
0.0,0.246
-0.2522,0.5051
-0.247,0.5001
-0.2546,0.5026
0.0,0.2494
0.0,0.2473
