protected,f0
0.2487,0.4983
0.2498,0.5065
0.2444,0.4926
0.2506,0.5011
0.2473,0.5014
0.2433,0.5022
0.2499,0.495
0.249,0.4951
0.2568,0.5072
0.2522,0.5033
0.2502,0.4987
0.2527,0.5007
0.2558,0.5065
0.2497,0.5046
0.2508,0.4943
0.2472,0.4928
0.2552,0.5061
0.2438,0.4968
0.2505,0.5004
0.2489,0.4996
0.2459,0.499
0.2432,0.4949
0.2564,0.5046
0.246,0.4943
0.2528,0.5012
0.2491,0.5018
0.25,0.5007
0.2492,0.4958
0.2533,0.5015
0.2491,0.4969
0.2482,0.4984
0.2602,0.5053
0.2597,0.5113
0.2461,0.4987
0.2473,0.5063
0.2506,0.4997
0.2492,0.5001
0.2534,0.4937
0.2535,0.5008
0.2487,0.506
0.2489,0.4971
0.2443,0.4886
0.2528,0.5034
0.2459,0.4961
0.2468,0.4972
0.2597,0.5066
0.2453,0.4942
0.2477,0.5046
0.2503,0.4959
0.2466,0.4909
0.2532,0.5074
0.2482,0.4986
0.2492,0.4943
0.2451,0.5047
0.2507,0.5013
0.2498,0.5039
0.2473,0.5035
0.2536,0.5039
0.2468,0.4966
0.248,0.5063
0.2545,0.5088
0.2499,0.5009
0.2515,0.4985
0.247,0.4996
0.2513,0.4968
0.2432,0.4923
0.2538,0.4974
0.2443,0.4864
0.2495,0.5041
0.2437,0.4953
0.2552,0.4972
0.2473,0.5062
0.2514,0.5005
0.2452,0.4973
0.2441,0.4981
0.2506,0.4971
0.2544,0.4996
0.2491,0.4953
0.25,0.5014
0.2552,0.507
0.2538,0.5098
0.2436,0.4955
0.2577,0.504
0.2509,0.5024
0.2581,0.5034
0.249,0.4975
0.2494,0.5035
0.2455,0.4979
0.2502,0.5043
0.2522,0.5057
0.2505,0.4963
0.2572,0.4991
0.2437,0.4976
0.2466,0.5055
0.2479,0.4969
0.2561,0.504
0.2493,0.5005
0.2469,0.4972
0.2505,0.4995
0.2558,0.5058
