protected,f0
0.2532,-0.5012
0.2452,-0.5
0.2499,-0.4994
0.2518,-0.4987
0.2579,-0.5039
0.2453,-0.4989
0.2514,-0.5049
-0.2465,-0.2465
0.2585,-0.505
0.253,-0.4974
0.2543,-0.5106
0.257,-0.5061
0.2547,-0.5107
0.0,-0.2472
0.0,-0.2474
0.2443,-0.4958
0.2455,-0.503
0.2524,-0.5058
0.2464,-0.4979
0.0,-0.2505
0.2469,-0.499
0.0,-0.2496
0.2504,-0.5043
0.2448,-0.4941
0.2488,-0.4989
0.2476,-0.4948
0.2453,-0.5034
0.2574,-0.5054
0.2528,-0.5005
0.2419,-0.4962
0.2467,-0.495
0.2506,-0.5038
0.2555,-0.5074
-0.2464,-0.2464
0.0,-0.2528
0.2494,-0.503
0.2455,-0.4952
0.254,-0.5001
0.0,-0.2524
0.2579,-0.5127
0.2496,-0.5002
0.2556,-0.5096
0.2465,-0.4974
0.2428,-0.4964
0.2511,-0.4987
0.256,-0.5067
0.2524,-0.4991
0.2523,-0.5044
0.2552,-0.5076
0.2488,-0.493
0.2472,-0.4959
0.2532,-0.5084
0.2569,-0.5042
0.0,-0.2524
0.2523,-0.5093
0.2516,-0.5005
0.2506,-0.5012
0.2562,-0.5101
0.2466,-0.498
0.2523,-0.4959
0.2524,-0.506
0.2463,-0.4963
0.253,-0.5052
0.2493,-0.4978
0.2496,-0.4953
0.2428,-0.5023
0.2521,-0.4996
0.2573,-0.5059
0.2495,-0.4911
0.2442,-0.4983
0.2496,-0.5065
0.2545,-0.502
0.2506,-0.4994
0.258,-0.5117
0.2495,-0.4986
0.2565,-0.503
0.2497,-0.4941
0.0,-0.251
0.2506,-0.492
0.2561,-0.5047
0.243,-0.491
0.2493,-0.5043
0.2524,-0.5066
0.2517,-0.5015
0.2476,-0.4982
0.2499,-0.5008
0.2433,-0.4955
0.2471,-0.5
0.2484,-0.5008
0.26,-0.5018
0.2491,-0.5074
0.2516,-0.4963
0.2561,-0.5086
0.0,-0.2485
0.2559,-0.5029
0.2528,-0.5009
0.2478,-0.4973
0.2498,-0.4946
0.2452,-0.5023
0.2418,-0.4937
