protected,f0
0.2459,-0.4937
0.2481,-0.4977
0.2419,-0.4962
0.2433,-0.5015
0.2485,-0.4981
0.2467,-0.4948
0.2496,-0.501
0.2546,-0.501
0.2448,-0.4982
0.2558,-0.5078
0.251,-0.5037
0.2482,-0.4964
0.2497,-0.5058
0.2491,-0.4956
0.2416,-0.4967
0.2479,-0.5006
0.2464,-0.4998
0.2465,-0.501
0.2427,-0.5021
0.2509,-0.5023
0.2476,-0.4967
0.2549,-0.5007
0.2517,-0.5011
0.2575,-0.5057
0.2551,-0.5013
0.2526,-0.5005
0.2557,-0.4985
0.2476,-0.4985
0.2448,-0.503
0.2474,-0.4957
0.2494,-0.5001
0.2514,-0.4999
0.2486,-0.5035
0.2523,-0.5047
0.2553,-0.5117
0.2473,-0.4995
0.2496,-0.5052
0.2464,-0.5006
0.2525,-0.5037
0.2538,-0.503
0.2453,-0.4994
0.2475,-0.5021
0.2422,-0.4875
0.2541,-0.5047
0.254,-0.5056
0.2466,-0.4962
0.2462,-0.4961
0.2521,-0.4951
0.2437,-0.4941
0.2507,-0.5041
0.2476,-0.5055
0.2572,-0.5037
0.2542,-0.4996
0.252,-0.4957
0.2476,-0.5056
0.252,-0.4975
0.2501,-0.4976
0.247,-0.4949
0.2486,-0.4999
0.249,-0.4909
0.2497,-0.4983
0.2504,-0.4959
0.2617,-0.5095
0.2552,-0.5015
0.2526,-0.4978
0.2539,-0.5052
0.2524,-0.4967
0.2518,-0.5001
0.2466,-0.4988
0.2496,-0.4954
0.2431,-0.4906
0.2483,-0.5036
0.2406,-0.4971
0.2487,-0.4953
0.2412,-0.4933
0.2452,-0.49
0.2515,-0.4936
0.244,-0.4937
0.2505,-0.4949
0.2444,-0.4919
0.2492,-0.4974
0.2434,-0.4919
0.2477,-0.4952
0.2435,-0.4959
0.2473,-0.4932
0.2446,-0.5037
0.247,-0.4952
0.2478,-0.4996
0.2587,-0.5002
0.2561,-0.4927
0.2476,-0.5007
0.2483,-0.4938
0.2506,-0.49
0.251,-0.5016
0.2438,-0.493
0.2557,-0.5001
0.2434,-0.4924
0.2505,-0.4975
0.2437,-0.4977
0.2468,-0.5005
