protected,f0
0.2482,0.4867
0.2529,0.5123
0.2509,0.4999
0.255,0.504
0.2512,0.4997
0.255,0.5041
0.2491,0.5025
0.2447,0.4965
0.2555,0.5035
0.242,0.4964
0.2518,0.5002
0.2554,0.4998
0.2515,0.5004
0.2477,0.5008
0.2474,0.4924
0.248,0.4968
0.2527,0.5034
0.2512,0.5042
0.254,0.504
0.2471,0.4961
0.2443,0.4952
0.2479,0.4943
0.252,0.508
0.2558,0.5016
0.246,0.4974
0.2528,0.5055
0.2527,0.4957
0.2528,0.5058
0.248,0.5033
0.2471,0.4997
0.2487,0.5056
0.2504,0.4946
0.2569,0.5062
0.2517,0.5123
0.2473,0.4941
0.2448,0.4966
0.2526,0.5065
0.2587,0.5059
0.2499,0.4955
0.2446,0.4989
0.2454,0.501
0.2486,0.5123
0.2582,0.5062
0.2469,0.4953
0.2479,0.4964
0.2534,0.5046
0.2369,0.4835
0.2529,0.5004
0.2551,0.501
0.2464,0.4972
0.2497,0.5043
0.2499,0.5061
0.2461,0.4941
0.2446,0.4952
0.2574,0.5049
0.2547,0.5029
0.2533,0.4956
0.2564,0.5015
0.2496,0.4939
0.252,0.5057
0.2516,0.5021
0.2488,0.5002
0.252,0.5057
0.2566,0.5037
0.253,0.4989
0.2473,0.501
0.2511,0.5027
0.2481,0.5064
0.2501,0.496
0.2541,0.5017
0.2501,0.4935
0.2495,0.5032
0.2482,0.4971
0.252,0.5044
0.2479,0.5007
0.2486,0.491
0.2497,0.4916
0.2449,0.4921
0.2477,0.5045
0.2491,0.5017
0.2553,0.5045
0.2499,0.4958
0.2483,0.4992
0.2572,0.5044
0.2549,0.508
0.25,0.4981
0.2508,0.4998
0.2505,0.5024
0.2515,0.5041
0.2512,0.5015
0.2525,0.5062
0.2472,0.4932
0.2517,0.5104
0.2495,0.4972
0.2489,0.4927
0.2565,0.5045
0.2431,0.4924
0.2478,0.4944
0.2446,0.4982
0.2505,0.5059
