protected,f0
0.2425,-0.4882
0.254,-0.5084
0.2438,-0.5029
0.0,-0.2591
0.2467,-0.4951
0.2481,-0.5046
0.0,0.0
0.0,-0.2406
0.0,-0.2496
0.0,-0.2457
0.0,-0.2527
0.2479,-0.5032
0.0,0.0
0.2543,-0.5023
0.0,-0.2443
0.0,-0.2407
0.0,0.0
0.0,-0.2596
0.2474,-0.4951
0.2432,-0.4944
0.0,0.0
0.2483,-0.4957
0.2544,-0.504
0.0,0.0
0.246,-0.5004
0.2439,-0.5012
0.0,0.0
0.0,-0.2542
0.0,0.0
0.0,-0.2521
0.0,-0.2544
0.0,0.0
0.0,0.0
0.2518,-0.503
0.2573,-0.4996
0.0,-0.2451
0.0,0.0
0.0,-0.2596
0.0,-0.2495
0.0,-0.249
0.0,0.0
0.0,0.0
0.0,-0.2582
-0.2546,-0.2546
0.0,-0.2491
0.0,0.0
0.0,-0.2481
0.0,0.0
0.0,0.0
0.0,0.0
0.2525,-0.5123
0.2553,-0.5054
0.0,-0.252
0.2547,-0.5035
0.0,-0.2445
0.0,0.0
0.2562,-0.5004
0.0,-0.2499
0.0,0.0
0.2537,-0.4951
0.2432,-0.4934
0.2466,-0.4925
0.0,0.0
0.0,0.0
0.0,-0.2568
0.2517,-0.4919
0.0,-0.2504
0.0,0.0
0.0,-0.2501
0.0,0.0
0.0,-0.2476
0.2537,-0.4974
-0.2453,-0.2453
0.0,-0.2466
0.0,-0.2477
0.0,-0.2541
0.0,0.0
0.251,-0.502
0.2489,-0.5018
0.0,0.0
0.0,-0.2502
0.2528,-0.4952
0.0,-0.252
0.0,-0.254
0.2449,-0.4991
0.0,-0.2463
0.0,-0.244
0.0,-0.2464
-0.2478,-0.2478
0.2456,-0.4918
0.0,-0.244
0.0,-0.2545
0.0,-0.2475
-0.2457,-0.2457
0.2539,-0.4945
0.0,-0.2519
0.241,-0.497
0.0,-0.2506
0.0,-0.2438
0.0,-0.2533
