protected,f0
-0.2479,0.5071
-0.2481,0.4958
-0.2442,0.4972
-0.2515,0.5049
-0.244,0.4961
-0.2559,0.5077
-0.2541,0.5073
-0.2467,0.4981
-0.2526,0.4935
0.2524,0.4985
-0.2517,0.4906
-0.2496,0.5012
0.2542,0.5048
-0.2468,0.494
-0.2435,0.5013
0.2594,0.4997
0.2467,0.4974
-0.2481,0.5008
-0.2456,0.4896
-0.2491,0.4953
-0.2563,0.5025
-0.2553,0.5099
0.2485,0.5018
-0.2566,0.5063
-0.2544,0.4999
-0.2482,0.5013
-0.2473,0.5023
-0.2508,0.5
0.2474,0.4912
-0.2487,0.5024
-0.2518,0.4977
0.2431,0.5014
0.247,0.4934
-0.2536,0.4985
-0.2536,0.5047
-0.2526,0.4968
-0.2487,0.4888
-0.2507,0.4974
-0.2497,0.4932
-0.2438,0.5001
0.2517,0.4971
-0.2495,0.5026
-0.245,0.4986
-0.2398,0.4954
-0.2503,0.4959
-0.2448,0.5027
-0.2489,0.4981
-0.247,0.4958
-0.2496,0.4982
-0.2449,0.5028
-0.2504,0.5024
-0.2518,0.5089
-0.2497,0.5024
-0.2489,0.4927
-0.2527,0.5078
-0.2431,0.4923
-0.2568,0.5064
-0.2461,0.4967
0.2577,0.5067
-0.2453,0.4931
-0.2582,0.5083
-0.2502,0.5026
0.2489,0.4971
0.2477,0.4953
-0.2483,0.5042
0.2512,0.4942
0.2548,0.5039
-0.2474,0.4967
0.0,0.248
-0.2514,0.5027
-0.2511,0.4936
-0.2522,0.4986
0.2538,0.503
-0.2528,0.496
-0.2489,0.4989
-0.2488,0.4965
-0.251,0.4951
-0.2468,0.4983
-0.2552,0.4951
-0.2417,0.4944
-0.2495,0.5018
-0.2509,0.5078
-0.2576,0.5079
-0.2467,0.4948
-0.2528,0.4993
0.2567,0.5098
-0.2548,0.5045
-0.2582,0.504
-0.2598,0.5033
-0.2545,0.4989
0.249,0.4968
-0.2453,0.4942
0.2439,0.4979
-0.2515,0.4981
-0.2466,0.4996
0.0,0.2481
-0.2479,0.4967
-0.2528,0.5008
-0.2439,0.4981
-0.2535,0.4984
