protected,f0
0.2459,0.5006
0.2486,0.5072
0.2506,0.4991
0.2557,0.506
0.2458,0.5033
0.2464,0.4998
0.2491,0.5059
0.2432,0.4956
0.2512,0.5051
0.2485,0.4986
0.2551,0.5009
0.245,0.5008
0.2493,0.5066
0.2545,0.5034
0.2497,0.4949
0.244,0.4943
0.251,0.504
0.2484,0.5051
0.2461,0.497
0.259,0.5054
0.2491,0.502
0.2457,0.4905
0.2456,0.4955
0.25,0.505
0.2504,0.5007
0.2522,0.4978
0.2538,0.5021
0.2528,0.4968
0.2477,0.4943
0.2423,0.4889
0.2476,0.4989
0.2503,0.5001
0.2516,0.5008
0.2451,0.4921
0.2514,0.4991
0.246,0.4969
0.2487,0.4974
0.2498,0.5074
0.2476,0.5007
0.2531,0.4979
0.2403,0.4945
0.2431,0.4985
0.255,0.5049
0.2546,0.5072
0.2464,0.4868
0.2413,0.4974
0.2478,0.503
0.2487,0.497
0.2535,0.4995
0.2551,0.5039
0.2483,0.4952
0.2426,0.5006
0.2453,0.4907
0.2601,0.5117
0.2524,0.5018
0.2569,0.5033
0.2561,0.5037
0.2441,0.5011
0.2481,0.4945
0.2437,0.4973
0.2504,0.4931
0.2541,0.5036
0.251,0.5088
0.2476,0.5026
0.2519,0.4994
0.2437,0.4985
0.2548,0.5007
0.2492,0.5011
0.2546,0.5048
0.2516,0.4964
0.246,0.4903
0.2465,0.4932
0.2423,0.4918
0.2472,0.4975
0.2599,0.5097
0.2502,0.4999
0.255,0.5061
0.2569,0.5068
0.2484,0.4917
0.2557,0.5008
0.2437,0.4904
0.2526,0.504
0.2514,0.4978
0.241,0.4867
0.2543,0.5036
0.2477,0.4994
0.2526,0.4994
0.2387,0.4997
0.2444,0.4995
0.2593,0.5047
0.2524,0.4998
0.2521,0.4999
0.2499,0.4981
0.2474,0.4904
0.25,0.5032
0.2465,0.4994
0.2497,0.5044
0.2457,0.4987
0.2474,0.4956
0.2469,0.4981
