protected,f0,accuracy
0.0,-0.4983,0.8026
0.0,-0.4996,0.7948
0.0,-0.5049,0.8078
0.0,-0.4999,0.8093
0.0,-0.4939,0.7979
0.0,-0.5022,0.8004
0.0,-0.5045,0.8111
0.0,-0.4971,0.7955
0.0,-0.504,0.799
0.0,-0.4905,0.8002
0.0,-0.501,0.7985
0.0,-0.5026,0.8001
0.0,-0.4982,0.806
0.0,-0.4963,0.7926
0.0,-0.5103,0.7991
0.0,-0.4982,0.8055
0.0,-0.5016,0.8017
0.0,-0.5011,0.7991
0.0,-0.4996,0.8035
0.0,-0.4973,0.8045
0.0,-0.4964,0.8058
0.0,-0.5057,0.8009
0.0,-0.4854,0.8033
0.0,-0.5021,0.7994
0.0,-0.5043,0.8002
0.0,-0.5025,0.8032
0.0,-0.5004,0.7994
0.0,-0.4954,0.8045
0.0,-0.4998,0.798
0.0,-0.4925,0.8047
0.0,-0.5019,0.8021
0.0,-0.5021,0.8035
0.0,-0.4924,0.7964
0.0,-0.495,0.8081
0.0,-0.5003,0.7985
0.0,-0.5044,0.7978
0.0,-0.4938,0.7988
0.0,-0.4967,0.7998
0.0,-0.5102,0.7972
0.0,-0.4952,0.7957
0.0,-0.4999,0.8018
0.0,-0.5043,0.8045
0.0,-0.5007,0.808
0.0,-0.5037,0.8011
0.0,-0.4977,0.8011
0.0,-0.501,0.8058
0.0,-0.4964,0.803
0.0,-0.4925,0.7958
0.0,-0.5032,0.795
0.0,-0.5104,0.8041
0.0,-0.4932,0.7984
0.0,-0.4968,0.8011
0.0,-0.5021,0.7972
0.0,-0.5,0.7967
0.0,-0.4899,0.8
0.0,-0.5113,0.7945
0.0,-0.5031,0.8047
0.0,-0.5036,0.809
0.0,-0.4914,0.7992
0.0,-0.4996,0.8
0.0,-0.5018,0.7977
0.0,-0.5039,0.7982
0.0,-0.501,0.8032
0.0,-0.4971,0.8034
0.0,-0.4964,0.7969
0.0,-0.4934,0.8018
0.0,-0.5016,0.8031
0.0,-0.4969,0.7959
0.0,-0.4967,0.798
0.0,-0.499,0.8031
0.0,-0.5134,0.8015
0.0,-0.4956,0.7999
0.0,-0.5014,0.8049
0.0,-0.5044,0.7984
0.0,-0.4977,0.7994
0.0,-0.5065,0.8031
0.0,-0.4987,0.8005
0.0,-0.5001,0.8005
0.0,-0.4934,0.7986
0.0,-0.5031,0.8012
0.0,-0.5045,0.7963
0.0,-0.4955,0.801
0.0,-0.5002,0.8039
0.0,-0.4937,0.7971
0.0,-0.498,0.8036
0.0,-0.5073,0.8044
0.0,-0.5066,0.8061
0.0,-0.4955,0.7965
0.0,-0.5068,0.7932
0.0,-0.4914,0.8004
0.0,-0.5051,0.7937
0.0,-0.5068,0.7985
0.0,-0.5027,0.7958
0.0,-0.5027,0.8028
0.0,-0.4979,0.8002
0.0,-0.5059,0.792
0.0,-0.5068,0.801
0.0,-0.5043,0.8068
0.0,-0.5032,0.7934
0.0,-0.5013,0.7957
