protected,f0,accuracy
0.0,0.0,0.5488
0.0,0.0,0.5471
0.0,0.0,0.5492
0.0,0.0,0.5482
0.0,0.0,0.548
-0.2483,-0.2483,0.5388
0.0,-0.2466,0.5425
0.0,0.0,0.5553
0.2528,-0.5083,0.5479
0.0,0.0,0.5466
0.0,0.0,0.5502
0.0,-0.2549,0.5457
0.0,0.0,0.5521
-0.256,-0.256,0.5527
0.0,0.0,0.5479
0.0,0.0,0.5522
0.0,0.0,0.5474
0.0,0.0,0.5483
0.0,0.0,0.554
0.0,0.0,0.5531
0.0,-0.2563,0.5569
0.0,-0.2514,0.5499
0.2418,-0.4948,0.5457
0.0,-0.2473,0.5537
0.0,-0.2513,0.5542
0.2548,-0.511,0.5464
0.0,-0.2469,0.5567
0.0,0.0,0.5614
-0.2541,-0.2541,0.5517
0.0,0.0,0.5508
0.0,-0.2428,0.5473
0.0,-0.25,0.5521
0.0,0.0,0.5527
0.0,0.0,0.5542
0.0,-0.2478,0.5586
0.0,0.0,0.5353
0.0,0.0,0.5509
0.0,0.0,0.5562
0.0,-0.2425,0.547
0.0,-0.2584,0.5496
0.0,-0.2515,0.543
0.0,-0.2553,0.5544
0.0,0.0,0.5601
0.0,0.0,0.5538
0.0,0.0,0.5507
0.2518,-0.502,0.5646
0.0,0.0,0.5433
0.0,0.0,0.5603
0.0,0.0,0.5431
0.0,0.0,0.5465
0.0,-0.2454,0.549
0.0,0.0,0.5513
0.0,-0.2482,0.5536
0.0,0.0,0.5505
0.0,0.0,0.5442
0.0,0.0,0.5542
0.0,0.0,0.5581
0.0,0.0,0.5549
0.0,-0.2527,0.5488
0.0,-0.2447,0.5416
0.2498,-0.4962,0.5464
0.0,0.0,0.5562
0.0,-0.2556,0.5623
0.0,0.0,0.5597
0.0,0.0,0.5451
0.0,0.0,0.5506
0.0,0.0,0.5421
0.0,0.0,0.5584
0.0,0.0,0.5526
0.0,0.0,0.5411
0.0,0.0,0.5413
0.0,-0.2518,0.5489
0.0,-0.2524,0.5445
0.0,-0.2476,0.554
0.0,0.0,0.5491
-0.2561,-0.2561,0.5529
0.0,0.0,0.5529
0.0,0.0,0.5462
0.0,-0.253,0.5463
0.0,-0.2493,0.5396
0.0,-0.2523,0.5438
0.0,-0.2469,0.5509
0.0,-0.259,0.5499
0.2438,-0.4947,0.553
0.0,-0.2497,0.5475
0.0,0.0,0.5504
0.0,-0.2587,0.5457
-0.2436,-0.2436,0.5571
0.0,-0.2509,0.5387
0.0,0.0,0.5506
0.0,0.0,0.5665
0.0,-0.2519,0.5553
0.0,-0.2442,0.5513
0.0,0.0,0.5442
0.0,0.0,0.5503
0.0,0.0,0.5441
0.2469,-0.5023,0.5522
0.0,0.0,0.5532
0.0,0.0,0.5459
0.248,-0.4985,0.5504
