protected,f0,accuracy
0.2472,0.0,0.5895
0.2484,0.0,0.6062
0.2427,0.0,0.6056
0.0,0.0,0.6031
0.2544,0.0,0.5959
0.2518,0.0,0.5953
0.2551,0.0,0.5938
0.2576,0.0,0.6044
0.2491,0.0,0.6017
0.2502,0.0,0.5945
0.2538,0.0,0.6025
-0.251,-0.2535,0.6096
0.2489,0.0,0.5989
0.252,0.0,0.5889
0.2458,0.0,0.6032
0.2469,0.0,0.5962
0.2421,0.0,0.605
0.2481,0.0,0.5943
0.2445,0.2479,0.6035
0.2475,0.0,0.6031
0.2539,0.0,0.5927
0.2468,0.2486,0.606
0.2477,0.0,0.6023
0.2531,0.0,0.6015
0.2554,0.0,0.5813
0.2406,0.0,0.5976
0.2481,0.0,0.5959
0.2502,0.0,0.5913
0.2468,0.0,0.5946
0.2472,0.0,0.6033
0.2493,0.2484,0.5992
0.258,0.0,0.593
0.2423,0.2508,0.5933
-0.2501,-0.2553,0.5968
0.2618,0.0,0.5958
0.2473,0.0,0.6018
0.2497,0.0,0.5913
0.252,0.0,0.6066
0.2503,0.0,0.597
0.2428,0.0,0.6061
0.2512,0.0,0.5992
0.2482,0.2515,0.598
0.2506,0.0,0.5988
0.2526,0.0,0.5954
0.2451,0.0,0.6003
0.2496,0.0,0.6106
0.2493,0.0,0.6023
0.2529,0.0,0.6051
0.2533,0.0,0.6023
0.2475,0.0,0.6115
0.2463,0.0,0.6003
0.2501,0.2481,0.5996
0.2487,0.0,0.6012
0.2467,0.0,0.5955
0.2542,0.0,0.5928
0.2516,0.0,0.6026
0.2525,0.0,0.5901
0.2469,0.0,0.5995
0.2532,0.0,0.6061
0.2448,0.0,0.6044
0.2555,0.0,0.6015
0.2566,0.0,0.5993
0.2481,0.0,0.5977
0.2519,0.0,0.6042
0.249,0.0,0.6074
0.2598,0.0,0.5957
0.2524,0.0,0.6027
0.2492,0.0,0.6048
0.2479,0.0,0.5962
-0.2516,-0.2466,0.5951
0.2446,0.0,0.6034
0.2443,0.0,0.5992
0.2526,0.0,0.5939
0.2509,0.0,0.5951
0.0,0.0,0.602
0.246,0.0,0.5989
0.2533,0.0,0.6053
-0.2571,-0.2526,0.6027
0.2501,0.0,0.597
0.2503,0.0,0.6035
0.2532,0.0,0.6033
0.2492,0.0,0.5937
0.2508,0.0,0.6004
0.2535,0.2451,0.5986
-0.2505,-0.247,0.6048
0.2476,0.0,0.5953
0.2473,0.0,0.592
0.2512,0.0,0.5933
0.251,0.2519,0.5991
0.254,0.0,0.5922
0.2468,0.0,0.5984
0.2511,0.0,0.5937
0.2474,0.0,0.6027
0.2487,0.0,0.5967
0.2501,0.2502,0.5976
0.2589,0.0,0.602
-0.2475,-0.2508,0.5845
0.2485,0.0,0.6011
0.251,0.0,0.6069
0.2532,0.0,0.605
