protected,f0,accuracy
0.2516,0.5017,0.7048
0.2494,0.5093,0.6948
0.2474,0.4931,0.6993
0.2576,0.5158,0.7006
0.2576,0.5062,0.6991
0.2526,0.5078,0.702
0.2501,0.4948,0.7017
0.2498,0.5034,0.6995
0.2463,0.5006,0.7045
0.2514,0.4986,0.7028
0.2471,0.4992,0.7065
0.2429,0.4946,0.7021
0.2529,0.4948,0.7009
0.2527,0.5041,0.7051
0.2516,0.4983,0.7023
0.2452,0.4913,0.6982
0.2493,0.4947,0.7106
0.2505,0.5008,0.713
0.2426,0.4957,0.705
0.245,0.4987,0.7011
0.2521,0.5048,0.7032
0.2468,0.5023,0.7038
0.2475,0.5077,0.6962
0.2516,0.508,0.6995
0.2472,0.5057,0.6968
0.2453,0.4956,0.6977
0.2482,0.4922,0.6985
0.2516,0.504,0.7029
0.2563,0.507,0.6924
0.2493,0.5033,0.6983
0.2531,0.5026,0.7026
0.2438,0.494,0.7001
0.2505,0.4991,0.7027
0.2463,0.5052,0.7003
0.2484,0.4984,0.706
0.2525,0.4985,0.6986
0.245,0.497,0.6997
0.2459,0.488,0.7
0.2435,0.4959,0.6971
0.2436,0.5055,0.6935
0.2487,0.4987,0.6907
0.2475,0.497,0.6912
0.2601,0.4992,0.6989
0.2508,0.5025,0.7
0.2505,0.5027,0.704
0.2528,0.4972,0.7025
0.2504,0.4969,0.7045
0.248,0.4939,0.6987
0.2529,0.5029,0.6948
0.247,0.4977,0.7083
0.2508,0.5003,0.694
0.2521,0.4995,0.7015
0.2468,0.4985,0.6909
0.2498,0.4997,0.6967
0.2496,0.5054,0.7037
0.2502,0.4995,0.7002
0.2509,0.5066,0.7014
0.2455,0.5066,0.7001
0.249,0.5005,0.6981
0.2477,0.5002,0.6982
0.2478,0.4966,0.6965
0.2492,0.5038,0.6963
0.2451,0.4959,0.6936
0.2474,0.4948,0.7007
0.2542,0.5021,0.7079
0.2516,0.4986,0.6992
0.2478,0.497,0.6978
0.2435,0.5016,0.6925
0.2469,0.4957,0.6972
0.2442,0.5,0.7053
0.2521,0.4958,0.6977
0.2503,0.5008,0.694
0.2467,0.5019,0.7035
0.252,0.5025,0.6964
0.2561,0.5017,0.6922
0.2529,0.501,0.6968
0.246,0.4964,0.6976
0.2464,0.5049,0.6967
0.2526,0.4972,0.7069
0.2557,0.5055,0.7014
0.2554,0.4982,0.6959
0.2454,0.5,0.7023
0.2513,0.4981,0.7031
0.2542,0.5031,0.6945
0.2487,0.5022,0.7044
0.2534,0.5025,0.7057
0.2575,0.5104,0.7046
0.2539,0.502,0.7001
0.2484,0.4977,0.6946
0.2461,0.5006,0.7018
0.2438,0.5013,0.7051
0.2499,0.4911,0.6911
0.2455,0.4922,0.6997
0.2496,0.499,0.697
0.2496,0.4975,0.7057
0.2542,0.501,0.6977
0.2426,0.4968,0.6881
0.2555,0.5103,0.7052
0.2491,0.504,0.6976
0.251,0.5046,0.6947
