protected,f0,accuracy
0.2516,-0.5001,0.7522
0.2507,-0.4963,0.7486
0.2516,-0.4966,0.7546
0.2492,-0.4992,0.7488
0.2531,-0.5041,0.7572
0.2444,-0.4932,0.7526
0.2579,-0.5027,0.7482
0.2495,-0.5015,0.7476
0.253,-0.5052,0.7549
0.2464,-0.5104,0.7576
0.2501,-0.4971,0.7528
0.2417,-0.4971,0.7497
0.2508,-0.5012,0.7488
0.2398,-0.4922,0.7578
0.2518,-0.5042,0.7465
0.2526,-0.5066,0.7481
0.2584,-0.5129,0.7455
0.253,-0.5054,0.7573
0.2481,-0.4951,0.7521
0.253,-0.5004,0.747
0.2505,-0.5018,0.7545
0.2564,-0.5036,0.7518
0.2474,-0.4941,0.7492
0.2483,-0.4953,0.7476
0.2506,-0.4979,0.7506
0.2527,-0.5,0.7525
0.2487,-0.5024,0.7517
0.2512,-0.5071,0.7553
0.2521,-0.4976,0.756
0.2509,-0.5006,0.7511
0.2504,-0.5041,0.749
0.2507,-0.5036,0.7468
0.249,-0.497,0.7489
0.2548,-0.5026,0.7432
0.2469,-0.4995,0.7515
0.2497,-0.4966,0.7488
0.2546,-0.4954,0.7505
0.2532,-0.5034,0.7413
0.2484,-0.4972,0.7553
0.2459,-0.5001,0.7444
0.264,-0.5147,0.7566
0.25,-0.5018,0.7457
0.2524,-0.5031,0.7552
0.2448,-0.493,0.7485
0.2513,-0.5026,0.7517
0.2523,-0.5011,0.747
0.2443,-0.4944,0.7444
0.2558,-0.5091,0.7523
0.253,-0.4943,0.758
0.2468,-0.4958,0.7453
0.2514,-0.5039,0.7494
0.2493,-0.5011,0.7414
0.2489,-0.5045,0.7514
0.2515,-0.499,0.7489
0.2484,-0.5027,0.7503
0.2486,-0.4935,0.7471
0.2494,-0.5016,0.7499
0.2537,-0.5073,0.752
0.2482,-0.5023,0.7495
0.2487,-0.503,0.751
0.2519,-0.5058,0.7454
0.2468,-0.4964,0.7497
0.2513,-0.5043,0.7551
0.2486,-0.4976,0.7432
0.2523,-0.5022,0.7409
0.2447,-0.4937,0.755
0.2456,-0.4954,0.7451
0.2493,-0.4995,0.7561
0.236,-0.4906,0.7471
0.2523,-0.499,0.7555
0.2509,-0.4997,0.7586
0.2595,-0.5079,0.7552
0.2444,-0.504,0.7494
0.2494,-0.4946,0.7502
0.2563,-0.5038,0.7512
0.2472,-0.4989,0.7567
0.2463,-0.4978,0.7523
0.2591,-0.5008,0.7488
0.2522,-0.5083,0.7505
0.2543,-0.5093,0.7498
0.2524,-0.5016,0.7607
0.253,-0.4984,0.7484
0.2468,-0.4906,0.7549
0.2415,-0.4867,0.76
0.2527,-0.5043,0.7472
0.2471,-0.4958,0.7557
0.2499,-0.4971,0.763
0.2469,-0.4963,0.76
0.2544,-0.5106,0.7492
0.2499,-0.5014,0.7564
0.2516,-0.4939,0.7436
0.2498,-0.4996,0.7529
0.2505,-0.5029,0.7498
0.2545,-0.5028,0.7547
0.2582,-0.5055,0.7485
0.245,-0.494,0.7428
0.2506,-0.503,0.7515
0.2471,-0.4996,0.7524
0.2512,-0.4993,0.7551
0.2493,-0.5033,0.744
