protected,f0,accuracy
0.0,0.0,0.6498
0.0,0.0,0.6527
0.0,0.0,0.6478
0.0,0.0,0.6468
0.0,0.0,0.6494
0.0,0.0,0.6446
0.0,0.0,0.6561
0.0,0.0,0.6435
0.0,0.0,0.6597
0.0,0.0,0.6482
0.0,0.0,0.6593
0.0,0.0,0.6488
0.0,0.0,0.6442
0.0,0.0,0.6494
0.0,0.0,0.6563
0.0,0.0,0.6431
0.0,0.0,0.6448
0.0,0.0,0.6488
0.0,0.0,0.6598
0.0,0.0,0.6484
0.0,0.0,0.6464
0.0,0.0,0.6513
0.0,0.0,0.6406
0.0,0.0,0.648
0.0,0.0,0.6453
0.0,0.0,0.6589
0.0,0.0,0.6462
0.0,0.0,0.6447
0.0,0.0,0.6452
0.0,0.0,0.6484
0.0,0.0,0.6485
0.0,0.0,0.6508
0.0,0.0,0.6545
0.0,0.0,0.6612
0.0,0.0,0.6444
0.0,0.0,0.6501
0.0,0.0,0.6526
0.0,0.0,0.6473
0.0,0.0,0.6485
0.0,0.0,0.649
0.0,0.0,0.6497
0.0,0.0,0.6507
0.0,0.0,0.6533
0.0,0.0,0.6625
0.0,0.0,0.6507
0.0,0.0,0.6542
0.0,0.0,0.6546
0.0,0.0,0.6454
0.0,0.0,0.6505
0.0,0.0,0.6413
0.0,0.0,0.6528
0.0,0.0,0.6472
0.0,0.0,0.6481
0.0,0.0,0.649
0.0,0.0,0.6469
0.0,0.0,0.6428
0.0,0.0,0.6556
0.0,0.0,0.6482
0.0,0.0,0.6543
0.0,0.0,0.6597
0.0,0.0,0.656
0.0,0.0,0.6476
0.0,0.0,0.6467
0.0,0.0,0.6627
0.0,0.0,0.6436
0.0,0.0,0.6447
0.0,0.0,0.6439
0.0,0.0,0.6536
0.0,0.0,0.6546
0.0,0.0,0.6545
0.0,0.0,0.6642
0.0,0.0,0.652
0.0,0.0,0.6435
0.0,0.0,0.6542
0.0,0.0,0.6519
0.0,0.0,0.6571
0.0,0.0,0.6415
0.0,0.0,0.6561
0.0,0.0,0.6441
0.0,0.0,0.6481
0.0,0.0,0.6515
0.0,0.0,0.6588
0.0,0.0,0.6539
0.0,0.0,0.6523
0.0,0.0,0.6469
0.0,0.0,0.6443
0.0,0.0,0.6492
0.0,0.0,0.6533
0.0,0.0,0.6444
0.0,0.0,0.6506
0.0,0.0,0.658
0.0,0.0,0.65
0.0,0.0,0.6491
0.0,0.0,0.6521
0.0,0.0,0.6521
0.0,0.0,0.6546
0.0,0.0,0.6458
0.0,0.0,0.6524
0.0,0.0,0.6493
0.0,0.0,0.6386
