protected,f0,accuracy
0.0,0.4975,0.5978
0.2474,0.502,0.6053
0.2523,0.5036,0.6038
0.0,0.4992,0.5974
0.0,0.4901,0.5978
0.0,0.5053,0.6092
0.0,0.5108,0.604
0.0,0.502,0.5997
0.0,0.4938,0.6055
0.0,0.4927,0.6048
0.0,0.5114,0.6047
0.0,0.4911,0.6003
0.0,0.4998,0.5959
0.0,0.4954,0.5956
0.0,0.4998,0.6062
0.0,0.5066,0.5995
0.0,0.4981,0.5962
0.0,0.5002,0.5997
0.0,0.5016,0.6015
0.0,0.5046,0.6071
0.2517,0.5053,0.6098
0.2519,0.4989,0.6005
0.0,0.4862,0.6044
0.2516,0.4937,0.5897
0.0,0.4942,0.5953
0.0,0.4909,0.6009
0.0,0.4954,0.6007
0.0,0.501,0.6042
0.2494,0.4992,0.6063
0.0,0.4948,0.5967
0.2504,0.5018,0.5933
0.0,0.5003,0.6112
0.0,0.4962,0.5958
0.0,0.4999,0.6028
0.0,0.4994,0.5953
0.0,0.4994,0.6035
0.0,0.4953,0.6027
0.0,0.4968,0.6007
0.0,0.5052,0.6007
0.0,0.5053,0.603
0.0,0.5047,0.5967
0.0,0.501,0.592
0.0,0.5012,0.6006
0.0,0.5026,0.5988
0.0,0.5024,0.6048
0.0,0.5004,0.6018
0.0,0.4909,0.6037
0.0,0.4901,0.6025
0.247,0.5054,0.6098
0.0,0.4921,0.6024
0.0,0.5021,0.6007
0.0,0.5013,0.5965
0.0,0.5022,0.5969
0.0,0.4993,0.6073
0.0,0.4991,0.6027
0.0,0.4963,0.6091
0.2487,0.4937,0.5981
0.0,0.5022,0.5966
0.0,0.4982,0.5949
0.0,0.5007,0.5934
0.0,0.5024,0.603
0.0,0.4947,0.5999
0.0,0.4974,0.6004
0.0,0.5104,0.6025
0.2508,0.4999,0.593
0.0,0.4932,0.6024
0.0,0.4916,0.6023
0.0,0.4937,0.6001
0.0,0.4987,0.6077
0.0,0.4975,0.5931
0.252,0.4961,0.6
0.0,0.4948,0.5952
0.0,0.5014,0.589
0.0,0.4998,0.5911
0.0,0.4927,0.6025
0.0,0.4958,0.5991
0.0,0.5026,0.5967
0.0,0.4943,0.6016
0.0,0.4944,0.6022
0.0,0.4983,0.591
0.2517,0.5048,0.5963
0.0,0.5067,0.5932
0.2543,0.5064,0.5939
0.0,0.4977,0.5952
0.0,0.4984,0.5851
0.0,0.5015,0.6017
0.0,0.4981,0.5926
0.0,0.504,0.603
0.0,0.5058,0.5971
0.0,0.5049,0.599
0.0,0.5088,0.6024
0.0,0.4997,0.5939
0.0,0.4974,0.6047
0.0,0.4994,0.5939
0.0,0.5082,0.5963
0.0,0.5013,0.6044
0.259,0.5101,0.603
0.0,0.4931,0.6003
0.0,0.5057,0.6063
0.0,0.4996,0.5984
