protected,f0,accuracy
0.0,0.0,0.6951
0.0,0.0,0.7081
0.0,0.0,0.6991
0.0,0.0,0.6974
0.0,0.0,0.702
0.0,0.0,0.7005
0.0,0.0,0.7056
0.0,0.0,0.6984
0.0,0.0,0.7025
0.0,0.0,0.6978
0.0,0.0,0.7066
0.0,0.0,0.6953
0.0,0.0,0.7015
0.0,0.0,0.696
0.0,0.0,0.7036
0.0,0.0,0.7
0.0,0.0,0.6905
0.0,0.0,0.6985
0.0,0.0,0.6962
0.0,0.0,0.7036
0.0,0.0,0.6991
0.0,0.0,0.7101
0.0,0.0,0.693
0.0,0.0,0.6992
0.0,0.0,0.6982
0.0,0.0,0.704
0.0,0.0,0.7029
0.0,0.0,0.6979
0.0,0.0,0.7022
0.0,0.0,0.7009
0.0,0.0,0.703
0.0,0.0,0.7028
0.0,0.0,0.7007
0.0,0.0,0.7001
0.0,0.0,0.7048
0.0,0.0,0.697
0.0,0.0,0.6958
0.0,0.0,0.6909
0.0,0.0,0.6976
0.0,0.0,0.7026
0.0,0.0,0.7073
0.0,0.0,0.6935
0.0,0.0,0.705
0.0,0.0,0.7047
0.0,0.0,0.6991
0.0,0.0,0.6956
0.0,0.0,0.6962
0.0,0.0,0.6996
0.0,0.0,0.6889
0.0,0.0,0.7056
0.0,0.0,0.703
0.0,0.0,0.7011
0.0,0.0,0.6975
0.0,0.0,0.707
0.0,0.0,0.6963
0.0,0.0,0.698
0.0,0.0,0.6974
0.0,0.0,0.7006
0.0,0.0,0.6943
0.0,0.0,0.6927
0.0,0.0,0.701
0.0,0.0,0.6945
0.0,0.0,0.7001
0.0,0.0,0.6909
0.0,0.0,0.69
0.0,0.0,0.7118
0.0,0.0,0.6943
0.0,0.0,0.6983
0.0,0.0,0.7021
0.0,0.0,0.7016
0.0,0.0,0.6976
0.0,0.0,0.6986
0.0,0.0,0.7012
0.0,0.0,0.6968
0.0,0.0,0.7042
0.0,0.0,0.7077
0.0,0.0,0.6952
0.0,0.0,0.7026
0.0,0.0,0.6938
0.0,0.0,0.7006
0.0,0.0,0.6996
0.0,0.0,0.7021
0.0,0.0,0.694
0.0,0.0,0.7003
0.0,0.0,0.707
0.0,0.0,0.7004
0.0,0.0,0.7018
0.0,0.0,0.7057
0.0,0.0,0.6998
0.0,0.0,0.7071
0.0,0.0,0.6989
0.0,0.0,0.6992
0.0,0.0,0.6943
0.0,0.0,0.6971
0.0,0.0,0.6972
0.0,0.0,0.6923
0.0,0.0,0.7024
0.0,0.0,0.705
0.0,0.0,0.7039
0.0,0.0,0.6952
