protected,f0,accuracy
0.2521,0.4993,0.7477
0.2496,0.5073,0.7533
0.2505,0.5016,0.749
0.2516,0.497,0.7552
0.2544,0.4978,0.7398
0.2473,0.4948,0.7527
0.2529,0.4994,0.7566
0.2455,0.4932,0.7526
0.2434,0.4982,0.7593
0.2471,0.499,0.7502
0.2604,0.5053,0.7507
0.2458,0.4953,0.7582
0.2445,0.4982,0.7472
0.2479,0.5027,0.75
0.2505,0.5049,0.7644
0.2515,0.4981,0.752
0.2417,0.495,0.7509
0.2484,0.4916,0.7495
0.2471,0.4986,0.7476
0.2428,0.4976,0.7401
0.2573,0.5053,0.7445
0.2479,0.505,0.7475
0.2459,0.4965,0.7514
0.2497,0.4915,0.7529
0.2476,0.4989,0.7496
0.2533,0.5049,0.7456
0.248,0.4925,0.7445
0.2511,0.5035,0.7512
0.2487,0.4993,0.7472
0.2552,0.5056,0.7536
0.2466,0.4997,0.7525
0.2556,0.5003,0.754
0.2497,0.5056,0.7485
0.2578,0.5045,0.7512
0.251,0.4924,0.7441
0.2452,0.4982,0.7468
0.25,0.5042,0.7457
0.25,0.4926,0.7498
0.2465,0.5019,0.7462
0.2466,0.5014,0.7484
0.2444,0.4938,0.7462
0.2475,0.4935,0.7479
0.2444,0.503,0.7491
0.2482,0.5063,0.7505
0.2397,0.4853,0.749
0.2503,0.4977,0.7549
0.2461,0.4999,0.7433
0.2481,0.4968,0.754
0.25,0.4997,0.7476
0.2504,0.5026,0.7422
0.2493,0.5007,0.7492
0.2487,0.4998,0.7547
0.2524,0.5008,0.7497
0.2445,0.4929,0.7432
0.2593,0.5134,0.7466
0.2465,0.4998,0.7512
0.2461,0.4988,0.7567
0.2557,0.5062,0.7569
0.2519,0.5019,0.7476
0.2514,0.4973,0.7511
0.2428,0.4971,0.7445
0.2513,0.4928,0.7469
0.2391,0.4916,0.7533
0.2506,0.5045,0.7507
0.2454,0.4923,0.7527
0.2543,0.5004,0.7523
0.247,0.4992,0.7477
0.2461,0.4973,0.7476
0.2498,0.4911,0.7498
0.2525,0.5015,0.7441
0.2484,0.4983,0.7497
0.2524,0.4958,0.7531
0.2547,0.5095,0.7472
0.2508,0.4998,0.7493
0.2483,0.5,0.7487
0.2491,0.5038,0.7458
0.2455,0.4894,0.7475
0.261,0.5127,0.7503
0.2432,0.4901,0.7505
0.2572,0.4986,0.751
0.2456,0.4951,0.7487
0.2518,0.5003,0.7479
0.2408,0.496,0.7548
0.2567,0.4993,0.7512
0.2498,0.4942,0.7499
0.2508,0.5032,0.7538
0.2484,0.4959,0.7509
0.2462,0.5007,0.7534
0.2479,0.5017,0.7531
0.2509,0.5019,0.7511
0.2477,0.4947,0.7459
0.2583,0.5092,0.7433
0.2415,0.4906,0.7433
0.2504,0.4981,0.758
0.2523,0.505,0.7473
0.25,0.5056,0.7546
0.2518,0.5072,0.7514
0.2496,0.4997,0.7584
0.2421,0.491,0.7524
0.2486,0.4982,0.748
