protected,f0,accuracy
0.2578,-0.5054,0.6551
0.2482,-0.498,0.6423
0.2444,-0.4937,0.645
0.25,-0.5013,0.6588
0.2525,-0.5068,0.6415
0.2524,-0.5037,0.6397
0.2553,-0.5045,0.6493
0.2531,-0.4936,0.6507
0.2614,-0.5068,0.6485
0.2443,-0.497,0.6515
0.2526,-0.5017,0.6515
0.2452,-0.495,0.6461
0.247,-0.5088,0.6539
0.2496,-0.4954,0.6564
0.2484,-0.4974,0.6601
0.2483,-0.5015,0.6506
0.2503,-0.5003,0.6563
0.2582,-0.5103,0.6386
0.2532,-0.5046,0.6542
0.2514,-0.509,0.6503
0.2478,-0.4956,0.6501
0.2499,-0.5012,0.6482
0.245,-0.4989,0.6592
0.2468,-0.5026,0.6513
0.2589,-0.5073,0.6549
0.2554,-0.5077,0.6536
0.2514,-0.5034,0.6552
0.2542,-0.504,0.6523
0.2431,-0.4995,0.6499
0.2519,-0.4991,0.6437
0.2475,-0.4983,0.6522
0.2444,-0.4933,0.6495
0.2456,-0.4913,0.6496
0.2488,-0.5016,0.6542
0.252,-0.5019,0.6453
0.2514,-0.5028,0.6553
0.2565,-0.5039,0.6553
0.2521,-0.5018,0.6514
0.2494,-0.498,0.6467
0.2581,-0.5097,0.6482
0.2426,-0.4911,0.6481
0.2484,-0.496,0.6472
0.2436,-0.4923,0.6544
0.2507,-0.5065,0.6506
0.2491,-0.4934,0.6594
0.244,-0.5046,0.6392
0.2472,-0.5001,0.6478
0.2464,-0.4953,0.6455
0.2456,-0.4944,0.6511
0.2483,-0.4988,0.6571
0.2463,-0.5006,0.6541
0.2527,-0.5013,0.6554
0.2491,-0.5028,0.6392
0.2601,-0.5072,0.6425
0.2521,-0.504,0.6504
0.2477,-0.4981,0.6438
0.2533,-0.5083,0.6572
0.2425,-0.4956,0.6501
0.2548,-0.5042,0.6485
0.2521,-0.5028,0.6522
0.2555,-0.5068,0.6566
0.2484,-0.5066,0.6504
0.2506,-0.5094,0.6456
0.2512,-0.5017,0.6544
0.2478,-0.4912,0.6469
0.2521,-0.4997,0.652
0.2411,-0.4952,0.654
0.2492,-0.4975,0.6481
0.2522,-0.5026,0.6414
0.2459,-0.4969,0.6535
0.2454,-0.498,0.6497
0.2483,-0.4978,0.6523
0.2445,-0.4986,0.6468
0.2493,-0.4969,0.6524
0.2526,-0.5053,0.6511
0.2515,-0.4918,0.6462
0.2477,-0.4999,0.6525
0.2513,-0.4991,0.6525
0.2504,-0.4971,0.6484
0.2434,-0.4916,0.6581
0.2449,-0.4945,0.6576
0.2475,-0.5009,0.655
0.2424,-0.4925,0.6579
0.2477,-0.5082,0.6465
0.2537,-0.5039,0.6504
0.2494,-0.5012,0.6446
0.2485,-0.4948,0.6478
0.2478,-0.5029,0.6497
0.249,-0.4981,0.6569
0.2418,-0.4929,0.6516
0.2534,-0.499,0.6548
0.2474,-0.5042,0.6444
0.254,-0.5052,0.6566
0.2566,-0.5015,0.6542
0.2479,-0.4984,0.642
0.2474,-0.493,0.6534
0.2465,-0.4979,0.652
0.2493,-0.5017,0.6522
0.2534,-0.4964,0.6554
0.2489,-0.4992,0.6482
